optimizer,lr,seed,fold,epoch,time_elapsed_s,train_loss,val_loss,train_acc,val_acc,lr_actual
momentum,0.0001,42,0,42,3.797652006149292,0.1694101552583691,0.2704213570815633,0.952591402169546,0.92498997192138,0.0001
momentum,0.0001,42,0,43,3.884464979171753,0.1668312368424854,0.269035102372645,0.9532944957814384,0.92498997192138,0.0001
momentum,0.0001,42,0,44,3.971410036087036,0.164346914055349,0.2675288737102404,0.9541984732824428,0.9253910950661852,0.0001
momentum,0.0001,42,0,45,4.058475017547607,0.1619393016994574,0.2658579150100446,0.954801124949779,0.9253910950661852,0.0001
momentum,0.0001,42,0,46,4.145169019699097,0.1596015965695117,0.2645032561804397,0.9559059863398957,0.9269955876454072,0.0001
momentum,0.0001,42,0,47,4.233150959014893,0.1573322696349487,0.2632886214281915,0.9560064282844516,0.9265944645006016,0.0001
momentum,0.0001,42,0,48,4.32059907913208,0.1551329737101187,0.2623613230624502,0.956709521896344,0.9261933413557962,0.0001
momentum,0.0001,42,0,49,4.408111095428467,0.1529383662486767,0.2610410797179153,0.95731217356368,0.9273967107902126,0.0001
momentum,0.0001,42,0,50,4.498271942138672,0.1508658359432966,0.259798067299653,0.9575130574527922,0.9294023265142398,0.0001
momentum,0.0001,42,0,51,4.587245941162109,0.1488155713147699,0.258709053330345,0.9583165930092408,0.9290012033694344,0.0001
momentum,0.0001,42,0,52,4.675044059753418,0.1468150020493522,0.2574829389630249,0.9586179188429088,0.9298034496590454,0.0001
momentum,0.0001,42,0,53,4.762691974639893,0.1448539208732594,0.2564761471012363,0.9592205705102452,0.9294023265142398,0.0001
momentum,0.0001,42,0,54,4.849874973297119,0.1429461785636187,0.2556152840239186,0.9598232221775812,0.9310068190934616,0.0001
momentum,0.0001,42,0,55,4.937077045440674,0.1410903246048241,0.2546237915232621,0.9607271996785858,0.9306056959486564,0.0001
momentum,0.0001,42,0,56,5.024262189865112,0.1392727241693215,0.2538538906288872,0.9608276416231418,0.9314079422382672,0.0001
momentum,0.0001,42,0,57,5.111562967300415,0.1375227450052187,0.2529220541285801,0.961430293290478,0.9318090653830726,0.0001
momentum,0.0001,42,0,58,5.198324918746948,0.1357836182602075,0.2520048903086702,0.9619325030132584,0.9314079422382672,0.0001
momentum,0.0001,42,0,59,5.286887168884277,0.1340892495569147,0.251286911938889,0.9624347127360384,0.9314079422382672,0.0001
momentum,0.0001,42,0,60,5.374861001968384,0.1324459123659621,0.2504294351799576,0.9628364805142628,0.9310068190934616,0.0001
momentum,0.0001,42,0,61,5.46236515045166,0.1308133535507914,0.2494806994877725,0.9636400160707111,0.9314079422382672,0.0001
momentum,0.0001,42,0,62,5.550002098083496,0.1292289473887471,0.2489134516676869,0.9639413419043792,0.9314079422382672,0.0001
momentum,0.0001,42,0,63,5.637721061706543,0.1276868066075468,0.2482962835224066,0.9643431096826036,0.9318090653830726,0.0001
momentum,0.0001,42,0,64,5.725388050079346,0.126149489464049,0.2473705564064451,0.9650462032944958,0.932210188527878,0.0001
momentum,0.0001,42,0,65,5.813025951385498,0.1246508092152173,0.2464976301707268,0.9660506227400564,0.932210188527878,0.0001
momentum,0.0001,42,0,66,5.900923013687134,0.123173464345373,0.2457058130308723,0.9662515066291684,0.932210188527878,0.0001
momentum,0.0001,42,0,67,5.988714933395386,0.1217469263601744,0.2451896966610416,0.9668541582965048,0.932210188527878,0.0001
momentum,0.0001,42,0,68,6.076804161071777,0.1203513066708708,0.2445873770144306,0.9674568099638408,0.932210188527878,0.0001
momentum,0.0001,42,0,69,6.164271116256714,0.118936184278661,0.2437217301605743,0.9678585777420652,0.933012434817489,0.0001
momentum,0.0001,42,1,0,0.0915000438690185,1.786777805209686,1.8280605870119897,0.4701747338823057,0.458048976314733,0.0001
momentum,0.0001,42,1,1,0.1779160499572754,1.3271909804022644,1.376966440977057,0.6632858003615184,0.6471296668004818,0.0001
momentum,0.0001,42,1,2,0.2645161151885986,1.015765470917494,1.0715134242941728,0.7567784695722033,0.7374548374146929,0.0001
momentum,0.0001,42,1,3,0.3513011932373047,0.81794701653047,0.8781327037120256,0.8009640490058244,0.7876354877559213,0.0001
momentum,0.0001,42,1,4,0.4386072158813476,0.6888225045182444,0.7529823150486564,0.8268728660373569,0.81413087113609,0.0001
momentum,0.0001,42,1,5,0.5258638858795166,0.599715961589693,0.6675865618719147,0.847961438039767,0.832597350461662,0.0001
momentum,0.0001,42,1,6,0.6128890514373779,0.5349547441373346,0.6055431505502143,0.8616187989556136,0.8438378161380972,0.0001
momentum,0.0001,42,1,7,0.7000288963317871,0.4854016502293977,0.558150301648545,0.870958023699538,0.8550782818145323,0.0001
momentum,0.0001,42,1,8,0.7869818210601807,0.4464798538928891,0.5212546526226995,0.879192608957622,0.8647129666800482,0.0001
momentum,0.0001,42,1,9,0.8734259605407715,0.4150579835133152,0.4917434435494473,0.8861217111869854,0.8699317543155359,0.0001
momentum,0.0001,42,1,10,0.9599161148071288,0.3888890492239124,0.4671388592724008,0.891745330387628,0.8771577679646728,0.0001
momentum,0.0001,42,1,11,1.04636812210083,0.3670285320626488,0.4468794314098664,0.8962643101024302,0.8823765556001606,0.0001
momentum,0.0001,42,1,12,1.1336009502410889,0.3484108792742142,0.4297451762808074,0.9016870857601929,0.8879967884383781,0.0001
momentum,0.0001,42,1,13,1.2207958698272705,0.3322898469829745,0.4150500254806148,0.9053022695320344,0.8920112404656765,0.0001
momentum,0.0001,42,1,14,1.3077750205993652,0.3181759792015767,0.4022214494323302,0.9089174533038764,0.8956242472902449,0.0001
momentum,0.0001,42,1,15,1.3945951461791992,0.3057990984254184,0.3912750481818904,0.9132355894757984,0.8972300281011641,0.0001
momentum,0.0001,42,1,16,1.4816288948059082,0.2945428437783249,0.3812088227985621,0.9158465555332396,0.8988358089120835,0.0001
momentum,0.0001,42,1,17,1.5683400630950928,0.2846055210334736,0.3725576020818408,0.9190600522193212,0.9012444801284624,0.0001
momentum,0.0001,42,1,18,1.655195236206055,0.2755036890487998,0.3647307558091233,0.9234786101626832,0.904456041750301,0.0001
momentum,0.0001,42,1,19,1.7416808605194092,0.2671515915600921,0.3575705360241494,0.9265916850773248,0.9064632677639504,0.0001
momentum,0.0001,42,1,20,1.828421115875244,0.2595270620957414,0.3512367880302324,0.929102229363326,0.9084704937775994,0.0001
momentum,0.0001,42,1,21,1.9147489070892336,0.2524575088935167,0.3453802536669118,0.9307089777063668,0.9084704937775994,0.0001
momentum,0.0001,42,1,22,2.001430034637451,0.2458872731367569,0.340146671401913,0.9324161478208476,0.9100762745885188,0.0001
momentum,0.0001,42,1,23,2.0886011123657227,0.2398258703091647,0.3351509300016174,0.9337216308495682,0.911682055399438,0.0001
momentum,0.0001,42,1,24,2.1756491661071777,0.2340919747111763,0.3308263306108176,0.9353283791926088,0.9124849458048976,0.0001
momentum,0.0001,42,1,25,2.2628049850463867,0.2287265927718662,0.3265606340658273,0.9364330186784496,0.9128863910076276,0.0001
momentum,0.0001,42,1,26,2.349903106689453,0.2237289209368702,0.3229479589526353,0.9372363928499698,0.9144921718185468,0.0001
momentum,0.0001,42,1,27,2.447756052017212,0.2188728834656486,0.3192638495870784,0.9387427194215706,0.916097952629466,0.0001
momentum,0.0001,42,1,28,2.5393831729888916,0.2143393772579672,0.3157405244129225,0.9397469371359712,0.916097952629466,0.0001
momentum,0.0001,42,1,29,2.627548933029175,0.2100406231912689,0.3126002166863049,0.941956216107652,0.916499397832196,0.0001
momentum,0.0001,42,1,30,2.7150750160217285,0.2058939059606341,0.309639081305399,0.9427595902791726,0.9193095142513048,0.0001
momentum,0.0001,42,1,31,2.821205139160156,0.2020176339564137,0.3069531651621162,0.9440650733078932,0.9189080690485748,0.0001
momentum,0.0001,42,1,32,2.9079771041870117,0.1982192747908766,0.3040753134995711,0.9451697127937336,0.920513849859494,0.0001
momentum,0.0001,42,1,33,2.9949681758880615,0.1946279145099837,0.3015280363321477,0.9460735087366942,0.9225210758731434,0.0001
momentum,0.0001,42,1,34,3.082224130630493,0.1912262630468449,0.2994864994485273,0.9467764611367744,0.9229225210758732,0.0001
momentum,0.0001,42,1,35,3.169319868087769,0.1878547972653998,0.2967734403295882,0.9480819441654952,0.9245283018867924,0.0001
momentum,0.0001,42,1,36,3.255739212036133,0.1846439555121357,0.2943722383116206,0.9484836312512552,0.925732637494982,0.0001
momentum,0.0001,42,1,37,3.342139959335327,0.1815855517046055,0.2921615699975443,0.9493874271942158,0.925732637494982,0.0001
momentum,0.0001,42,1,38,3.4286980628967285,0.178601822955535,0.2905089646476507,0.9506929102229364,0.9265355279004416,0.0001
momentum,0.0001,42,1,39,3.515376091003418,0.1757273867064435,0.288376557765427,0.9512954408515766,0.9273384183059012,0.0001
momentum,0.0001,42,1,40,3.6014609336853027,0.1729359328040094,0.2866398156169056,0.952098815023097,0.9273384183059012,0.0001
momentum,0.0001,42,1,41,3.6879050731658936,0.1702439214768395,0.2848692030970762,0.9531030327374976,0.9285427539140908,0.0001
momentum,0.0001,42,1,42,3.7753000259399414,0.1676369283545517,0.2831338349305279,0.954006828680458,0.9293456443195504,0.0001
momentum,0.0001,42,1,43,3.862169027328491,0.1651152850716991,0.2815226912016752,0.9545089375376582,0.9297470895222802,0.0001
momentum,0.0001,42,1,44,3.949413061141968,0.1626784026267786,0.2795855186720541,0.9552118899377384,0.9289441991168206,0.0001
momentum,0.0001,42,1,45,4.035604953765869,0.1603080055085058,0.27833670065422,0.9554127334806186,0.9293456443195504,0.0001
momentum,0.0001,42,1,46,4.121984958648682,0.157995194916613,0.2767072988511115,0.9564169511950192,0.9293456443195504,0.0001
momentum,0.0001,42,1,47,4.2083420753479,0.1557457359457977,0.2755582445716257,0.9567182165093392,0.9297470895222802,0.0001
momentum,0.0001,42,1,48,4.295469045639038,0.1535470670105897,0.2742289322420653,0.9569190600522192,0.93054997992774,0.0001
momentum,0.0001,42,1,49,4.383368015289307,0.1513858377904978,0.2727098355298636,0.9577224342237396,0.9309514251304696,0.0001
momentum,0.0001,42,1,50,4.471967935562134,0.1493174710496989,0.2714061805027433,0.95842538662382,0.9317543155359294,0.0001
momentum,0.0001,42,1,51,4.559082984924316,0.1472929611935512,0.2703841622036831,0.9590279172524604,0.9329586511441188,0.0001
momentum,0.0001,42,1,52,4.645280122756958,0.1453211257204067,0.2692097698349759,0.9599317131954208,0.9329586511441188,0.0001
momentum,0.0001,42,1,53,4.731429100036621,0.1434191288578731,0.2680213370830495,0.960433822052621,0.9333600963468488,0.0001
momentum,0.0001,42,1,54,4.818006992340088,0.1415538919156165,0.2666808965841336,0.9611367744527012,0.9337615415495784,0.0001
momentum,0.0001,42,1,55,4.904819965362549,0.1397173609069767,0.2661101466686663,0.9616388833099015,0.9341629867523084,0.0001
momentum,0.0001,42,1,56,4.991680145263672,0.137901914096617,0.264870145472242,0.9616388833099015,0.934564431955038,0.0001
momentum,0.0001,42,1,57,5.078804969787598,0.136150764188387,0.2637573456407412,0.962442257481422,0.9341629867523084,0.0001
momentum,0.0001,42,1,58,5.1651060581207275,0.134430180158275,0.2629019552177036,0.9630447881100622,0.934564431955038,0.0001
momentum,0.0001,42,1,59,5.251268148422241,0.1327224359291359,0.2619183458751096,0.9634464751958224,0.9357687675632276,0.0001
momentum,0.0001,42,1,60,5.337680101394653,0.1310704115410269,0.2610866339388089,0.9637477405101426,0.9357687675632276,0.0001
momentum,0.0001,42,1,61,5.42491602897644,0.1294574316894,0.2601122622462222,0.964551114681663,0.9361702127659576,0.0001
momentum,0.0001,42,1,62,5.511981010437012,0.1278704938550705,0.2593726198620789,0.9651536453103032,0.9365716579686872,0.0001
momentum,0.0001,42,1,63,5.599261999130249,0.1262888324991898,0.2587687212017939,0.9652540670817432,0.9365716579686872,0.0001
momentum,0.0001,42,1,64,5.688578128814697,0.1247635917533499,0.2577367606629041,0.9657561759389436,0.9365716579686872,0.0001
momentum,0.0001,42,1,65,5.777691125869751,0.1232783695501834,0.2569721056109483,0.9662582847961438,0.9369731031714172,0.0001
momentum,0.0001,42,1,66,5.867176055908203,0.1218056958653448,0.2563110899378062,0.966659971881904,0.9373745483741468,0.0001
momentum,0.0001,42,1,67,5.954097032546997,0.1203785509559916,0.2556951642720519,0.9672625025105442,0.9377759935768768,0.0001
momentum,0.0001,42,1,68,6.041592121124268,0.1189640030568265,0.255273916993212,0.9674633460534244,0.9373745483741468,0.0001
momentum,0.0001,42,1,69,6.131398916244507,0.1175545327152927,0.2545320467874291,0.9680658766820648,0.9381774387796066,0.0001
momentum,0.0001,42,2,0,0.0913388729095459,1.8057004795910871,1.821475455800589,0.4387550200803213,0.4298915226998794,0.0001
momentum,0.0001,42,2,1,0.1787168979644775,1.2916729605629955,1.310079562283679,0.6887550200803213,0.6826034552028927,0.0001
momentum,0.0001,42,2,2,0.2657747268676758,0.9930612190546816,1.0148252726956393,0.7656626506024097,0.7529128163921254,0.0001
momentum,0.0001,42,2,3,0.3522067070007324,0.8077006930233236,0.8336030077470576,0.8068273092369478,0.7955002008838891,0.0001
momentum,0.0001,42,2,4,0.4386687278747558,0.685270169722555,0.7148149462030091,0.8345381526104417,0.823222177581358,0.0001
momentum,0.0001,42,2,5,0.5256876945495605,0.5998156119171831,0.6328040924443261,0.8498995983935743,0.8336681398151868,0.0001
momentum,0.0001,42,2,6,0.6127769947052002,0.5369163035250148,0.5730952966863859,0.8624497991967871,0.8445158698272398,0.0001
momentum,0.0001,42,2,7,0.6996989250183105,0.4885553056592845,0.5271075101478585,0.8715863453815261,0.8565689031739655,0.0001
momentum,0.0001,42,2,8,0.7867658138275146,0.4502124869066863,0.4912143856252738,0.878714859437751,0.8678184009642427,0.0001
momentum,0.0001,42,2,9,0.873802900314331,0.4190916333401792,0.4623109125607518,0.8857429718875502,0.8746484531940538,0.0001
momentum,0.0001,42,2,10,0.9607579708099364,0.3932763515252682,0.4387062769484837,0.8922690763052209,0.8810767376456409,0.0001
momentum,0.0001,42,2,11,1.0481088161468506,0.3713961275049708,0.4185123682690945,0.8969879518072289,0.8842908798714343,0.0001
momentum,0.0001,42,2,12,1.138136863708496,0.3526199574886863,0.4016551683848997,0.9011044176706828,0.8867014865407794,0.0001
momentum,0.0001,42,2,13,1.224636793136597,0.3362291937749777,0.3868711819291963,0.9056224899598394,0.8911209321012454,0.0001
momentum,0.0001,42,2,14,1.310896873474121,0.3218735532225918,0.3739431936127516,0.9103413654618474,0.8947368421052632,0.0001
momentum,0.0001,42,2,15,1.397265911102295,0.3090585415082128,0.3628098480007684,0.9137550200803212,0.8955403776617116,0.0001
momentum,0.0001,42,2,16,1.4838190078735352,0.2975539451491172,0.3526700166331225,0.9172690763052208,0.8999598232221776,0.0001
momentum,0.0001,42,2,17,1.5701639652252195,0.2872368866515428,0.3437721580303917,0.9192771084337348,0.9027721976697468,0.0001
momentum,0.0001,42,2,18,1.6565120220184326,0.2778576309486,0.3357250393561272,0.9208835341365462,0.9047810365608678,0.0001
momentum,0.0001,42,2,19,1.743001937866211,0.2692236931993623,0.3283713477667981,0.9231927710843374,0.9063881076737644,0.0001
momentum,0.0001,42,2,20,1.8295648097991943,0.2612967035787484,0.3220890164726878,0.9256024096385542,0.9087987143431095,0.0001
momentum,0.0001,42,2,21,1.9237136840820312,0.2539114526675383,0.3161323792990957,0.9274096385542168,0.9104057854560064,0.0001
momentum,0.0001,42,2,22,2.012225866317749,0.2470846294035454,0.31066030589203,0.929116465863454,0.9100040176777824,0.0001
momentum,0.0001,42,2,23,2.0997297763824463,0.2406862596796596,0.3055939139733277,0.9309236947791164,0.9108075532342306,0.0001
momentum,0.0001,42,2,24,2.1864778995513916,0.2347304126750344,0.3005605491695558,0.9323293172690764,0.9120128565689032,0.0001
momentum,0.0001,42,2,25,2.273056745529175,0.2290444408548523,0.2963820813016103,0.9340361445783132,0.9144234632382484,0.0001
momentum,0.0001,42,2,26,2.35965895652771,0.2237098067576395,0.2925340282723847,0.9353413654618474,0.9152269987946968,0.0001
momentum,0.0001,42,2,27,2.446934700012207,0.2187048131470422,0.2887091509179814,0.93785140562249,0.9168340699075934,0.0001
momentum,0.0001,42,2,28,2.5340187549591064,0.2139454078743358,0.2852576551123288,0.9390562248995984,0.9176376054640418,0.0001
momentum,0.0001,42,2,29,2.6208508014678955,0.209431367247534,0.2817383834735958,0.9403614457831324,0.9172358376858176,0.0001
momentum,0.0001,42,2,30,2.7080609798431396,0.2051669341808287,0.2787024089167395,0.9424698795180724,0.9168340699075934,0.0001
momentum,0.0001,42,2,31,2.794858932495117,0.2010810508821128,0.2757169250960526,0.9442771084337348,0.9172358376858176,0.0001
momentum,0.0001,42,2,32,2.8816018104553223,0.1971525785041546,0.2728605068695979,0.9453815261044176,0.9168340699075934,0.0001
momentum,0.0001,42,2,33,2.9680368900299072,0.1934649809497897,0.2702073466276076,0.946686746987952,0.9188429087987144,0.0001
momentum,0.0001,42,2,34,3.0548789501190186,0.1898465330527707,0.2679463479493463,0.9475903614457832,0.9188429087987144,0.0001
momentum,0.0001,42,2,35,3.141786813735962,0.1864116788903217,0.2653992455168451,0.948995983935743,0.9196464443551629,0.0001
momentum,0.0001,42,2,36,3.2289438247680664,0.1831160545549559,0.2633289308179487,0.9497991967871486,0.920449979911611,0.0001
momentum,0.0001,42,2,37,3.3161888122558594,0.1799348892030004,0.2613460946866882,0.9504016064257028,0.9212535154680594,0.0001
momentum,0.0001,42,2,38,3.4032299518585205,0.1768734177769722,0.2589952924269778,0.951305220883534,0.9232623543591804,0.0001
momentum,0.0001,42,2,39,3.489835739135742,0.1738934930343269,0.2571582196840718,0.952008032128514,0.9236641221374046,0.0001
momentum,0.0001,42,2,40,3.5763158798217773,0.1710578552531226,0.2552156528476673,0.9533132530120482,0.924467657693853,0.0001
momentum,0.0001,42,2,41,3.662739992141723,0.1682800590295105,0.2535476140382622,0.954718875502008,0.924467657693853,0.0001
momentum,0.0001,42,2,42,3.750775814056397,0.1656044378442643,0.2519801610852989,0.9557228915662652,0.9248694254720772,0.0001
momentum,0.0001,42,2,43,3.8381028175354,0.163034068888477,0.2502487739172172,0.9565261044176708,0.9252711932503012,0.0001
momentum,0.0001,42,2,44,3.924689769744873,0.160528168705679,0.2484730406619096,0.9575301204819278,0.9252711932503012,0.0001
momentum,0.0001,42,2,45,4.010971784591675,0.1581124266363459,0.2471697163878105,0.9583333333333334,0.9260747288067496,0.0001
momentum,0.0001,42,2,46,4.098663806915283,0.1557618155681097,0.2455377090164566,0.9595381526104416,0.9256729610285256,0.0001
momentum,0.0001,42,2,47,4.185232877731323,0.1534876407712167,0.2440427602151645,0.9605421686746988,0.926878264363198,0.0001
momentum,0.0001,42,2,48,4.271962881088257,0.1512536023633955,0.242746506809849,0.9612449799196788,0.9272800321414224,0.0001
momentum,0.0001,42,2,49,4.358757972717285,0.1490792822572689,0.241410697254007,0.9615461847389558,0.9272800321414224,0.0001
momentum,0.0001,42,2,50,4.445558071136475,0.1469789555968955,0.2402833328502882,0.9623493975903614,0.9272800321414224,0.0001
momentum,0.0001,42,2,51,4.532627820968628,0.1448916055483613,0.2386123698548699,0.9627510040160644,0.9284853354760948,0.0001
momentum,0.0001,42,2,52,4.619582891464233,0.1428941399654454,0.2373885397680259,0.96355421686747,0.9284853354760948,0.0001
momentum,0.0001,42,2,53,4.708536863327026,0.140937556312689,0.2363961765599863,0.963855421686747,0.9284853354760948,0.0001
momentum,0.0001,42,2,54,4.798924684524536,0.1390369151925766,0.2353145547605968,0.9646586345381526,0.9292888710325432,0.0001
momentum,0.0001,42,2,55,4.8868067264556885,0.1371758407863857,0.2341120070649175,0.9652610441767068,0.9292888710325432,0.0001
momentum,0.0001,42,2,56,4.97394585609436,0.1353491448656373,0.2330952127639187,0.9656626506024096,0.9292888710325432,0.0001
momentum,0.0001,42,2,57,5.060568809509277,0.1335662727186002,0.2319429568495577,0.9662650602409638,0.9296906388107674,0.0001
momentum,0.0001,42,2,58,5.148285865783691,0.1318319714748592,0.2309108640770541,0.9666666666666668,0.9300924065889916,0.0001
momentum,0.0001,42,2,59,5.235646963119507,0.1301403468829613,0.2299485580775663,0.9669678714859438,0.9300924065889916,0.0001
momentum,0.0001,42,2,60,5.32328987121582,0.1284911602148922,0.2290252593893954,0.967570281124498,0.93089594214544,0.0001
momentum,0.0001,42,2,61,5.411106824874878,0.1268468000000275,0.2281254743590947,0.9676706827309236,0.93089594214544,0.0001
momentum,0.0001,42,2,62,5.498324871063232,0.1252531690992843,0.2271769174470058,0.9681726907630522,0.93089594214544,0.0001
momentum,0.0001,42,2,63,5.58542799949646,0.1237118251991313,0.2263546127790215,0.968273092369478,0.931297709923664,0.0001
momentum,0.0001,42,2,64,5.672551870346069,0.1221692059534816,0.2254998626619877,0.968875502008032,0.931297709923664,0.0001
momentum,0.0001,42,2,65,5.759648084640503,0.1206586828742637,0.2248329145376785,0.9693775100401606,0.931297709923664,0.0001
momentum,0.0001,42,2,66,5.846784830093384,0.1191961037994213,0.2240864402328103,0.9697791164658636,0.9316994777018884,0.0001
momentum,0.0001,42,2,67,5.933761835098267,0.1177597206384599,0.2232962575141282,0.9699799196787148,0.9321012454801124,0.0001
momentum,0.0001,42,2,68,6.020732879638672,0.1163417397179789,0.2225916676585001,0.9705823293172692,0.9321012454801124,0.0001
momentum,0.0001,42,2,69,6.107324838638306,0.1149458113346192,0.2217993820676423,0.9707831325301204,0.9321012454801124,0.0001
momentum,0.0001,42,3,0,0.0867488384246826,1.692978442944062,1.708397143178102,0.5109437751004016,0.515066291683407,0.0001
momentum,0.0001,42,3,1,0.1733372211456298,1.2628864177907515,1.2850596509902348,0.6605421686746988,0.6749698674166332,0.0001
momentum,0.0001,42,3,2,0.2599401473999023,1.008896527515214,1.0359885943902285,0.7289156626506024,0.732824427480916,0.0001
momentum,0.0001,42,3,3,0.3479950428009033,0.838817004306312,0.8700500664367732,0.7794176706827309,0.7774206508638007,0.0001
momentum,0.0001,42,3,4,0.4345860481262207,0.718669559500499,0.7537410453127908,0.8144578313253013,0.8087585375652873,0.0001
momentum,0.0001,42,3,5,0.5210590362548828,0.6304443119552232,0.6691711667329016,0.8360441767068273,0.8316593009240659,0.0001
momentum,0.0001,42,3,6,0.6091070175170898,0.5637541934888972,0.6053933861442682,0.8504016064257028,0.8469264764965849,0.0001
