lr,seed,epoch,mse_train_fulldataset,r2_train_fulldataset
0.1,42,0,0.011009512025727926,0.8796476690972844
0.1,42,1,0.011000991835049764,0.8797408089935356
0.1,42,2,0.011000833527988085,0.8797425395537845
0.1,42,3,0.01100082729852625,0.8797426076521934
0.1,42,4,0.011000827041444287,0.8797426104625281
0.1,42,5,0.011000827030813403,0.8797426105787414
0.1,42,6,0.011000827030373759,0.8797426105835474
0.1,42,7,0.011000827030355575,0.8797426105837461
0.1,42,8,0.011000827030354826,0.8797426105837544
0.1,42,9,0.011000827030354791,0.8797426105837548
0.1,42,10,0.011000827030354791,0.8797426105837548
0.1,42,11,0.011000827030354791,0.8797426105837548
0.1,42,12,0.011000827030354791,0.8797426105837548
0.1,42,13,0.011000827030354791,0.8797426105837548
0.1,42,14,0.011000827030354791,0.8797426105837548
0.1,42,15,0.011000827030354791,0.8797426105837548
0.1,42,16,0.011000827030354791,0.8797426105837548
0.1,42,17,0.011000827030354791,0.8797426105837548
0.1,42,18,0.011000827030354791,0.8797426105837548
0.1,42,19,0.011000827030354791,0.8797426105837548
0.1,42,20,0.011000827030354791,0.8797426105837548
0.1,42,21,0.011000827030354791,0.8797426105837548
0.1,42,22,0.011000827030354791,0.8797426105837548
0.1,42,23,0.011000827030354791,0.8797426105837548
0.1,42,24,0.011000827030354791,0.8797426105837548
0.1,42,25,0.011000827030354791,0.8797426105837548
0.1,42,26,0.011000827030354791,0.8797426105837548
0.1,42,27,0.011000827030354791,0.8797426105837548
0.1,42,28,0.011000827030354791,0.8797426105837548
0.1,42,29,0.011000827030354791,0.8797426105837548
0.1,42,30,0.011000827030354791,0.8797426105837548
0.1,42,31,0.011000827030354791,0.8797426105837548
0.1,42,32,0.011000827030354791,0.8797426105837548
0.1,42,33,0.011000827030354791,0.8797426105837548
0.1,42,34,0.011000827030354791,0.8797426105837548
0.1,42,35,0.011000827030354791,0.8797426105837548
0.1,42,36,0.011000827030354791,0.8797426105837548
0.1,42,37,0.011000827030354791,0.8797426105837548
0.1,42,38,0.011000827030354791,0.8797426105837548
0.1,42,39,0.011000827030354791,0.8797426105837548
0.1,42,40,0.011000827030354791,0.8797426105837548
0.1,42,41,0.011000827030354791,0.8797426105837548
0.1,42,42,0.011000827030354791,0.8797426105837548
0.1,42,43,0.011000827030354791,0.8797426105837548
0.1,42,44,0.011000827030354791,0.8797426105837548
0.1,42,45,0.011000827030354791,0.8797426105837548
0.1,42,46,0.011000827030354791,0.8797426105837548
0.1,42,47,0.011000827030354791,0.8797426105837548
0.1,42,48,0.011000827030354791,0.8797426105837548
0.1,42,49,0.011000827030354791,0.8797426105837548
0.1,42,50,0.011000827030354791,0.8797426105837548
0.1,42,51,0.011000827030354791,0.8797426105837548
0.1,42,52,0.011000827030354791,0.8797426105837548
0.1,42,53,0.011000827030354791,0.8797426105837548
0.1,42,54,0.011000827030354791,0.8797426105837548
0.1,42,55,0.011000827030354791,0.8797426105837548
0.1,42,56,0.011000827030354791,0.8797426105837548
0.1,42,57,0.011000827030354791,0.8797426105837548
0.1,42,58,0.011000827030354791,0.8797426105837548
0.1,42,59,0.011000827030354791,0.8797426105837548
0.1,42,60,0.011000827030354791,0.8797426105837548
0.1,42,61,0.011000827030354791,0.8797426105837548
0.1,42,62,0.011000827030354791,0.8797426105837548
0.1,42,63,0.011000827030354791,0.8797426105837548
0.1,42,64,0.011000827030354791,0.8797426105837548
0.1,42,65,0.011000827030354791,0.8797426105837548
0.1,42,66,0.011000827030354791,0.8797426105837548
0.1,42,67,0.011000827030354791,0.8797426105837548
0.1,42,68,0.011000827030354791,0.8797426105837548
0.1,42,69,0.011000827030354791,0.8797426105837548
0.1,42,70,0.011000827030354791,0.8797426105837548
0.1,42,71,0.011000827030354791,0.8797426105837548
0.1,42,72,0.011000827030354791,0.8797426105837548
0.1,42,73,0.011000827030354791,0.8797426105837548
0.1,42,74,0.011000827030354791,0.8797426105837548
0.1,42,75,0.011000827030354791,0.8797426105837548
0.1,42,76,0.011000827030354791,0.8797426105837548
0.1,42,77,0.011000827030354791,0.8797426105837548
0.1,42,78,0.011000827030354791,0.8797426105837548
0.1,42,79,0.011000827030354791,0.8797426105837548
0.1,42,80,0.011000827030354791,0.8797426105837548
0.1,42,81,0.011000827030354791,0.8797426105837548
0.1,42,82,0.011000827030354791,0.8797426105837548
0.1,42,83,0.011000827030354791,0.8797426105837548
0.1,42,84,0.011000827030354791,0.8797426105837548
0.1,42,85,0.011000827030354791,0.8797426105837548
0.1,42,86,0.011000827030354791,0.8797426105837548
0.1,42,87,0.011000827030354791,0.8797426105837548
0.1,42,88,0.011000827030354791,0.8797426105837548
0.1,42,89,0.011000827030354791,0.8797426105837548
0.1,42,90,0.011000827030354791,0.8797426105837548
0.1,42,91,0.011000827030354791,0.8797426105837548
0.1,42,92,0.011000827030354791,0.8797426105837548
0.1,42,93,0.011000827030354791,0.8797426105837548
0.1,42,94,0.011000827030354791,0.8797426105837548
0.1,42,95,0.011000827030354791,0.8797426105837548
0.1,42,96,0.011000827030354791,0.8797426105837548
0.1,42,97,0.011000827030354791,0.8797426105837548
0.1,42,98,0.011000827030354791,0.8797426105837548
0.1,42,99,0.011000827030354791,0.8797426105837548
0.1,42,100,0.011000827030354791,0.8797426105837548
0.1,42,101,0.011000827030354791,0.8797426105837548
0.1,42,102,0.011000827030354791,0.8797426105837548
0.1,42,103,0.011000827030354791,0.8797426105837548
0.1,42,104,0.011000827030354791,0.8797426105837548
0.1,42,105,0.011000827030354791,0.8797426105837548
0.1,42,106,0.011000827030354791,0.8797426105837548
0.1,42,107,0.011000827030354791,0.8797426105837548
0.1,42,108,0.011000827030354791,0.8797426105837548
0.1,42,109,0.011000827030354791,0.8797426105837548
0.1,42,110,0.011000827030354791,0.8797426105837548
0.1,42,111,0.011000827030354791,0.8797426105837548
0.1,42,112,0.011000827030354791,0.8797426105837548
0.1,42,113,0.011000827030354791,0.8797426105837548
0.1,42,114,0.011000827030354791,0.8797426105837548
0.1,42,115,0.011000827030354791,0.8797426105837548
0.1,42,116,0.011000827030354791,0.8797426105837548
0.1,42,117,0.011000827030354791,0.8797426105837548
0.1,42,118,0.011000827030354791,0.8797426105837548
0.1,42,119,0.011000827030354791,0.8797426105837548
0.1,42,120,0.011000827030354791,0.8797426105837548
0.1,42,121,0.011000827030354791,0.8797426105837548
0.1,42,122,0.011000827030354791,0.8797426105837548
0.1,42,123,0.011000827030354791,0.8797426105837548
0.1,42,124,0.011000827030354791,0.8797426105837548
0.1,42,125,0.011000827030354791,0.8797426105837548
0.1,42,126,0.011000827030354791,0.8797426105837548
0.1,42,127,0.011000827030354791,0.8797426105837548
0.1,42,128,0.011000827030354791,0.8797426105837548
0.1,42,129,0.011000827030354791,0.8797426105837548
0.1,42,130,0.011000827030354791,0.8797426105837548
0.1,42,131,0.011000827030354791,0.8797426105837548
0.1,42,132,0.011000827030354791,0.8797426105837548
0.1,42,133,0.011000827030354791,0.8797426105837548
0.1,42,134,0.011000827030354791,0.8797426105837548
0.1,42,135,0.011000827030354791,0.8797426105837548
0.1,42,136,0.011000827030354791,0.8797426105837548
0.1,42,137,0.011000827030354791,0.8797426105837548
0.1,42,138,0.011000827030354791,0.8797426105837548
0.1,42,139,0.011000827030354791,0.8797426105837548
0.1,42,140,0.011000827030354791,0.8797426105837548
0.1,42,141,0.011000827030354791,0.8797426105837548
0.1,42,142,0.011000827030354791,0.8797426105837548
0.1,42,143,0.011000827030354791,0.8797426105837548
0.1,42,144,0.011000827030354791,0.8797426105837548
0.1,42,145,0.011000827030354791,0.8797426105837548
0.1,42,146,0.011000827030354791,0.8797426105837548
0.1,42,147,0.011000827030354791,0.8797426105837548
0.1,42,148,0.011000827030354791,0.8797426105837548
0.1,42,149,0.011000827030354791,0.8797426105837548
0.1,42,150,0.011000827030354791,0.8797426105837548
0.1,42,151,0.011000827030354791,0.8797426105837548
0.1,42,152,0.011000827030354791,0.8797426105837548
0.1,42,153,0.011000827030354791,0.8797426105837548
0.1,42,154,0.011000827030354791,0.8797426105837548
0.1,42,155,0.011000827030354791,0.8797426105837548
0.1,42,156,0.011000827030354791,0.8797426105837548
0.1,42,157,0.011000827030354791,0.8797426105837548
0.1,42,158,0.011000827030354791,0.8797426105837548
0.1,42,159,0.011000827030354791,0.8797426105837548
0.1,42,160,0.011000827030354791,0.8797426105837548
0.1,42,161,0.011000827030354791,0.8797426105837548
0.1,42,162,0.011000827030354791,0.8797426105837548
0.1,42,163,0.011000827030354791,0.8797426105837548
0.1,42,164,0.011000827030354791,0.8797426105837548
0.1,42,165,0.011000827030354791,0.8797426105837548
0.1,42,166,0.011000827030354791,0.8797426105837548
0.1,42,167,0.011000827030354791,0.8797426105837548
0.1,42,168,0.011000827030354791,0.8797426105837548
0.1,42,169,0.011000827030354791,0.8797426105837548
0.1,42,170,0.011000827030354791,0.8797426105837548
0.1,42,171,0.011000827030354791,0.8797426105837548
0.1,42,172,0.011000827030354791,0.8797426105837548
0.1,42,173,0.011000827030354791,0.8797426105837548
0.1,42,174,0.011000827030354791,0.8797426105837548
0.1,42,175,0.011000827030354791,0.8797426105837548
0.1,42,176,0.011000827030354791,0.8797426105837548
0.1,42,177,0.011000827030354791,0.8797426105837548
0.1,42,178,0.011000827030354791,0.8797426105837548
0.1,42,179,0.011000827030354791,0.8797426105837548
0.1,42,180,0.011000827030354791,0.8797426105837548
0.1,42,181,0.011000827030354791,0.8797426105837548
0.1,42,182,0.011000827030354791,0.8797426105837548
0.1,42,183,0.011000827030354791,0.8797426105837548
0.1,42,184,0.011000827030354791,0.8797426105837548
0.1,42,185,0.011000827030354791,0.8797426105837548
0.1,42,186,0.011000827030354791,0.8797426105837548
0.1,42,187,0.011000827030354791,0.8797426105837548
0.1,42,188,0.011000827030354791,0.8797426105837548
0.1,42,189,0.011000827030354791,0.8797426105837548
0.1,42,190,0.011000827030354791,0.8797426105837548
0.1,42,191,0.011000827030354791,0.8797426105837548
0.1,42,192,0.011000827030354791,0.8797426105837548
0.1,42,193,0.011000827030354791,0.8797426105837548
0.1,42,194,0.011000827030354791,0.8797426105837548
0.1,42,195,0.011000827030354791,0.8797426105837548
0.1,42,196,0.011000827030354791,0.8797426105837548
0.1,42,197,0.011000827030354791,0.8797426105837548
0.1,42,198,0.011000827030354791,0.8797426105837548
0.1,42,199,0.011000827030354791,0.8797426105837548
0.1,42,200,0.011000827030354791,0.8797426105837548
0.1,42,201,0.011000827030354791,0.8797426105837548
0.1,42,202,0.011000827030354791,0.8797426105837548
0.1,42,203,0.011000827030354791,0.8797426105837548
0.1,42,204,0.011000827030354791,0.8797426105837548
0.1,42,205,0.011000827030354791,0.8797426105837548
0.1,42,206,0.011000827030354791,0.8797426105837548
0.1,42,207,0.011000827030354791,0.8797426105837548
0.1,42,208,0.011000827030354791,0.8797426105837548
0.1,42,209,0.011000827030354791,0.8797426105837548
0.1,42,210,0.011000827030354791,0.8797426105837548
0.1,42,211,0.011000827030354791,0.8797426105837548
0.1,42,212,0.011000827030354791,0.8797426105837548
0.1,42,213,0.011000827030354791,0.8797426105837548
0.1,42,214,0.011000827030354791,0.8797426105837548
0.1,42,215,0.011000827030354791,0.8797426105837548
0.1,42,216,0.011000827030354791,0.8797426105837548
0.1,42,217,0.011000827030354791,0.8797426105837548
0.1,42,218,0.011000827030354791,0.8797426105837548
0.1,42,219,0.011000827030354791,0.8797426105837548
0.1,42,220,0.011000827030354791,0.8797426105837548
0.1,42,221,0.011000827030354791,0.8797426105837548
0.1,42,222,0.011000827030354791,0.8797426105837548
0.1,42,223,0.011000827030354791,0.8797426105837548
0.1,42,224,0.011000827030354791,0.8797426105837548
0.1,42,225,0.011000827030354791,0.8797426105837548
0.1,42,226,0.011000827030354791,0.8797426105837548
0.1,42,227,0.011000827030354791,0.8797426105837548
0.1,42,228,0.011000827030354791,0.8797426105837548
0.1,42,229,0.011000827030354791,0.8797426105837548
0.1,42,230,0.011000827030354791,0.8797426105837548
0.1,42,231,0.011000827030354791,0.8797426105837548
0.1,42,232,0.011000827030354791,0.8797426105837548
0.1,42,233,0.011000827030354791,0.8797426105837548
0.1,42,234,0.011000827030354791,0.8797426105837548
0.1,42,235,0.011000827030354791,0.8797426105837548
0.1,42,236,0.011000827030354791,0.8797426105837548
0.1,42,237,0.011000827030354791,0.8797426105837548
0.1,42,238,0.011000827030354791,0.8797426105837548
0.1,42,239,0.011000827030354791,0.8797426105837548
0.1,42,240,0.011000827030354791,0.8797426105837548
0.1,42,241,0.011000827030354791,0.8797426105837548
0.1,42,242,0.011000827030354791,0.8797426105837548
0.1,42,243,0.011000827030354791,0.8797426105837548
0.1,42,244,0.011000827030354791,0.8797426105837548
0.1,42,245,0.011000827030354791,0.8797426105837548
0.1,42,246,0.011000827030354791,0.8797426105837548
0.1,42,247,0.011000827030354791,0.8797426105837548
0.1,42,248,0.011000827030354791,0.8797426105837548
0.1,42,249,0.011000827030354791,0.8797426105837548
0.001,42,0,0.044077602289946,0.5181582831463294
0.001,42,1,0.03101133132210414,0.6609944200715058
0.001,42,2,0.025444432408617577,0.7218499110843879
0.001,42,3,0.02231981915457619,0.7560071459749629
0.001,42,4,0.020269590556953453,0.7784195644391672
0.001,42,5,0.01879216385826728,0.7945703026834472
0.001,42,6,0.01766320770008273,0.8069116766523358
0.001,42,7,0.01676671832708765,0.816711800891933
0.001,42,8,0.01603572462696569,0.8247027813712936
0.001,42,9,0.01542816420502014,0.8313444302268023
0.001,42,10,0.01491585942478762,0.8369447760268252
0.001,42,11,0.014478976103069165,0.8417206394782173
0.001,42,12,0.014103007351069936,0.8458306050737816
0.001,42,13,0.01377701846976843,0.8493942073134921
0.001,42,14,0.013492566869365563,0.8525037377865496
0.001,42,15,0.013243005559644,0.8552318591835684
0.001,42,16,0.013023016082672563,0.857636711121212
0.001,42,17,0.012828284871157178,0.859765448085268
0.001,42,18,0.012655272708777341,0.8616567596137239
0.001,42,19,0.012501046611297818,0.8633427081166469
0.001,42,20,0.012363154737453278,0.8648500963088712
0.001,42,21,0.012239531683438599,0.8662015024991919
0.001,42,22,0.012128425684322175,0.8674160764003501
0.001,42,23,0.012028341902287359,0.8685101590831522
0.001,42,24,0.011937997720147768,0.86949777169292
0.001,42,25,0.011856287123655098,0.8703910048102792
0.001,42,26,0.01178225205354508,0.8712003316210828
0.001,42,27,0.01171505916445637,0.8719348619801955
0.001,42,28,0.011653980822414551,0.8726025501406905
0.001,42,29,0.01159837945678494,0.8732103658131073
0.001,42,30,0.01154769459017853,0.8737644359502141
0.001,42,31,0.011501432023339187,0.8742701629742318
0.001,42,32,0.011459154766934243,0.874732323907488
0.001,42,33,0.01142047539906286,0.8751551539175998
0.001,42,34,0.0113850495936647,0.8755424170627611
0.001,42,35,0.011352570616161415,0.8758974664635631
0.001,42,36,0.011322764622424764,0.8762232956931144
0.001,42,37,0.01129538662831442,0.8765225828367154
0.001,42,38,0.011270217041613913,0.8767977284035838
0.001,42,39,0.011247058667729785,0.8770508880595574
0.001,42,40,0.011225734116146129,0.8772840009788723
0.001,42,41,0.011206083547200955,0.8774988144756548
0.001,42,42,0.011187962708928141,0.877696905464515
0.001,42,43,0.011171241221988338,0.8778796992091116
0.001,42,44,0.011155801077484314,0.8780484857435367
0.001,42,45,0.01114153531802018,0.878204434290538
0.001,42,46,0.011128346876956529,0.8783486059503967
0.001,42,47,0.01111614755462102,0.8784819648926533
0.001,42,48,0.011104857113402504,0.8786053882482383
0.001,42,49,0.011094402476304598,0.8787196748706185
0.001,42,50,0.011084717015754668,0.8788255531103013
0.001,42,51,0.011075739921332466,0.878923687726615
0.001,42,52,0.011067415636660654,0.8790146860434349
0.001,42,53,0.011059693357034227,0.8790991034409318
0.001,42,54,0.01105252658050213,0.8791774482629985
0.001,42,55,0.011045872706080243,0.8792501862094522
0.001,42,56,0.01103969267360139,0.8793177442730744
0.001,42,57,0.011033950640415503,0.8793805142738181
0.001,42,58,0.01102861369076048,0.8794388560358681
0.001,42,59,0.011023651574147367,0.8794931002475284
0.001,42,60,0.011019036469554927,0.8795435510389679
0.001,42,61,0.011014742772618569,0.879590488308601
0.001,42,62,0.01101074690333705,0.8796341698251741
0.001,42,63,0.011007027132113895,0.8796748331294226
0.001,42,64,0.011003563422206283,0.8797126972563684
0.001,42,65,0.011000337286876712,0.8797479642968887
0.001,42,66,0.010997331659737599,0.8797808208150679
0.001,42,67,0.010994530776949337,0.8798114391359676
0.001,42,68,0.010991920070081497,0.8798399785168334
0.001,42,69,0.010989486068578155,0.879866586213311
0.001,42,70,0.010987216310883787,0.8798913984509891
0.001,42,71,0.01098509926338747,0.8799145413114735
0.001,42,72,0.01098312424643317,0.8799361315412191
0.001,42,73,0.010981281366722991,0.8799562772904744
0.001,42,74,0.010979561455510413,0.8799750787889328
0.001,42,75,0.010977956012042754,0.8799926289640009
0.001,42,76,0.010976457151767286,0.8800090140069917
0.001,42,77,0.01097505755886447,0.8800243138920162
0.001,42,78,0.0109737504427154,0.880038602851866
0.001,42,79,0.010972529497949515,0.880051949814759
0.001,42,80,0.010971388867753258,0.880064418805437
0.001,42,81,0.010970323110151373,0.8800760693137668
0.001,42,82,0.010969327167000385,0.8800869566336942
0.001,42,83,0.010968396335458442,0.880097132175125
0.001,42,84,0.010967526241718047,0.880106643751071
0.001,42,85,0.010966712816808255,0.8801155358421717
0.001,42,86,0.010965952274290721,0.8801238498405144
0.001,42,87,0.010965241089690164,0.8801316242744929
0.001,42,88,0.010964575981514409,0.8801388950162903
0.001,42,89,0.010963953893732142,0.8801456954734265
0.001,42,90,0.01096337197958851,0.8801520567656806
0.001,42,91,0.010962827586649026,0.8801580078885861
0.001,42,92,0.010962318242972339,0.880163575864585
0.001,42,93,0.0109618416443207,0.8801687858828399
0.001,42,94,0.010961395642325192,0.8801736614286062
0.001,42,95,0.010960978233529657,0.8801782244030019
0.001,42,96,0.010960587549244054,0.880182495233926
0.001,42,97,0.010960221846143533,0.8801864929788272
0.001,42,98,0.010959879497555171,0.880190235419954
0.001,42,99,0.010959558985378953,0.8801937391526716
0.001,42,100,0.01095925889259413,0.8801970196673807
0.001,42,101,0.01095897789630608,0.8802000914255261
0.001,42,102,0.010958714761292477,0.8802029679301483
0.001,42,103,0.010958468334010919,0.8802056617913898
0.001,42,104,0.010958237537033219,0.8802081847873379
0.001,42,105,0.010958021363874389,0.8802105479205524
0.001,42,106,0.010957818874186849,0.880212761470601
0.001,42,107,0.010957629189292746,0.8802148350428982
0.001,42,108,0.01095745148802946,0.8802167776141212
0.001,42,109,0.010957285002885205,0.8802185975744541
0.001,42,110,0.010957129016403581,0.8802203027668922
0.001,42,111,0.010956982857837428,0.8802219005238207
0.001,42,112,0.010956845900033943,0.8802233977010657
0.001,42,113,0.010956717556534367,0.8802248007096
0.001,42,114,0.010956597278872817,0.8802261155450704
