lr,seed,epoch,mse_train_fulldataset,r2_train_fulldataset
0.001,42,191,0.026222685360136135,0.713342308156275
0.001,42,192,0.026222685360136142,0.7133423081562749
0.001,42,193,0.02622268536013614,0.713342308156275
0.001,42,194,0.026222685360136135,0.713342308156275
0.001,42,195,0.026222685360136142,0.7133423081562749
0.001,42,196,0.02622268536013614,0.713342308156275
0.001,42,197,0.026222685360136135,0.713342308156275
0.001,42,198,0.026222685360136142,0.7133423081562749
0.001,42,199,0.02622268536013614,0.713342308156275
0.001,42,200,0.026222685360136135,0.713342308156275
0.001,42,201,0.026222685360136142,0.7133423081562749
0.001,42,202,0.02622268536013614,0.713342308156275
0.001,42,203,0.026222685360136135,0.713342308156275
0.001,42,204,0.026222685360136142,0.7133423081562749
0.001,42,205,0.02622268536013614,0.713342308156275
0.001,42,206,0.026222685360136135,0.713342308156275
0.001,42,207,0.026222685360136142,0.7133423081562749
0.001,42,208,0.02622268536013614,0.713342308156275
0.001,42,209,0.026222685360136135,0.713342308156275
0.001,42,210,0.026222685360136142,0.7133423081562749
0.001,42,211,0.02622268536013614,0.713342308156275
0.001,42,212,0.026222685360136135,0.713342308156275
0.001,42,213,0.026222685360136142,0.7133423081562749
0.001,42,214,0.02622268536013614,0.713342308156275
0.001,42,215,0.026222685360136135,0.713342308156275
0.001,42,216,0.026222685360136142,0.7133423081562749
0.001,42,217,0.02622268536013614,0.713342308156275
0.001,42,218,0.026222685360136135,0.713342308156275
0.001,42,219,0.026222685360136142,0.7133423081562749
0.001,42,220,0.02622268536013614,0.713342308156275
0.001,42,221,0.026222685360136135,0.713342308156275
0.001,42,222,0.026222685360136142,0.7133423081562749
0.001,42,223,0.02622268536013614,0.713342308156275
0.001,42,224,0.026222685360136135,0.713342308156275
0.001,42,225,0.026222685360136142,0.7133423081562749
0.001,42,226,0.02622268536013614,0.713342308156275
0.001,42,227,0.026222685360136135,0.713342308156275
0.001,42,228,0.026222685360136142,0.7133423081562749
0.001,42,229,0.02622268536013614,0.713342308156275
0.001,42,230,0.026222685360136135,0.713342308156275
0.001,42,231,0.026222685360136142,0.7133423081562749
0.001,42,232,0.02622268536013614,0.713342308156275
0.001,42,233,0.026222685360136135,0.713342308156275
0.001,42,234,0.026222685360136142,0.7133423081562749
0.001,42,235,0.02622268536013614,0.713342308156275
0.001,42,236,0.026222685360136135,0.713342308156275
0.001,42,237,0.026222685360136142,0.7133423081562749
0.001,42,238,0.02622268536013614,0.713342308156275
0.001,42,239,0.026222685360136135,0.713342308156275
0.001,42,240,0.026222685360136142,0.7133423081562749
0.001,42,241,0.02622268536013614,0.713342308156275
0.001,42,242,0.026222685360136135,0.713342308156275
0.001,42,243,0.026222685360136142,0.7133423081562749
0.001,42,244,0.02622268536013614,0.713342308156275
0.001,42,245,0.026222685360136135,0.713342308156275
0.001,42,246,0.026222685360136142,0.7133423081562749
0.001,42,247,0.02622268536013614,0.713342308156275
0.001,42,248,0.026222685360136135,0.713342308156275
0.001,42,249,0.026222685360136142,0.7133423081562749
0.1,43,0,0.04454569339436493,0.5130412665737516
0.1,43,1,0.04454569339436493,0.5130412665737516
0.1,43,2,0.04454569339436493,0.5130412665737516
0.1,43,3,0.04454569339436493,0.5130412665737516
0.1,43,4,0.04454569339436493,0.5130412665737516
0.1,43,5,0.04454569339436493,0.5130412665737516
0.1,43,6,0.04454569339436493,0.5130412665737516
0.1,43,7,0.04454569339436493,0.5130412665737516
0.1,43,8,0.04454569339436493,0.5130412665737516
0.1,43,9,0.04454569339436493,0.5130412665737516
0.1,43,10,0.04454569339436493,0.5130412665737516
0.1,43,11,0.04454569339436493,0.5130412665737516
0.1,43,12,0.04454569339436493,0.5130412665737516
0.1,43,13,0.04454569339436493,0.5130412665737516
0.1,43,14,0.04454569339436493,0.5130412665737516
0.1,43,15,0.04454569339436493,0.5130412665737516
0.1,43,16,0.04454569339436493,0.5130412665737516
0.1,43,17,0.04454569339436493,0.5130412665737516
0.1,43,18,0.04454569339436493,0.5130412665737516
0.1,43,19,0.04454569339436493,0.5130412665737516
0.1,43,20,0.04454569339436493,0.5130412665737516
0.1,43,21,0.04454569339436493,0.5130412665737516
0.1,43,22,0.04454569339436493,0.5130412665737516
0.1,43,23,0.04454569339436493,0.5130412665737516
0.1,43,24,0.04454569339436493,0.5130412665737516
0.1,43,25,0.04454569339436493,0.5130412665737516
0.1,43,26,0.04454569339436493,0.5130412665737516
0.1,43,27,0.04454569339436493,0.5130412665737516
0.1,43,28,0.04454569339436493,0.5130412665737516
0.1,43,29,0.04454569339436493,0.5130412665737516
0.1,43,30,0.04454569339436493,0.5130412665737516
0.1,43,31,0.04454569339436493,0.5130412665737516
0.1,43,32,0.04454569339436493,0.5130412665737516
0.1,43,33,0.04454569339436493,0.5130412665737516
0.1,43,34,0.04454569339436493,0.5130412665737516
0.1,43,35,0.04454569339436493,0.5130412665737516
0.1,43,36,0.04454569339436493,0.5130412665737516
0.1,43,37,0.04454569339436493,0.5130412665737516
0.1,43,38,0.04454569339436493,0.5130412665737516
0.1,43,39,0.04454569339436493,0.5130412665737516
0.1,43,40,0.04454569339436493,0.5130412665737516
0.1,43,41,0.04454569339436493,0.5130412665737516
0.1,43,42,0.04454569339436493,0.5130412665737516
0.1,43,43,0.04454569339436493,0.5130412665737516
0.1,43,44,0.04454569339436493,0.5130412665737516
0.1,43,45,0.04454569339436493,0.5130412665737516
0.1,43,46,0.04454569339436493,0.5130412665737516
0.1,43,47,0.04454569339436493,0.5130412665737516
0.1,43,48,0.04454569339436493,0.5130412665737516
0.1,43,49,0.04454569339436493,0.5130412665737516
0.1,43,50,0.04454569339436493,0.5130412665737516
0.1,43,51,0.04454569339436493,0.5130412665737516
0.1,43,52,0.04454569339436493,0.5130412665737516
0.1,43,53,0.04454569339436493,0.5130412665737516
0.1,43,54,0.04454569339436493,0.5130412665737516
0.1,43,55,0.04454569339436493,0.5130412665737516
0.1,43,56,0.04454569339436493,0.5130412665737516
0.1,43,57,0.04454569339436493,0.5130412665737516
0.1,43,58,0.04454569339436493,0.5130412665737516
0.1,43,59,0.04454569339436493,0.5130412665737516
0.1,43,60,0.04454569339436493,0.5130412665737516
0.1,43,61,0.04454569339436493,0.5130412665737516
0.1,43,62,0.04454569339436493,0.5130412665737516
0.1,43,63,0.04454569339436493,0.5130412665737516
0.1,43,64,0.04454569339436493,0.5130412665737516
0.1,43,65,0.04454569339436493,0.5130412665737516
0.1,43,66,0.04454569339436493,0.5130412665737516
0.1,43,67,0.04454569339436493,0.5130412665737516
0.1,43,68,0.04454569339436493,0.5130412665737516
0.1,43,69,0.04454569339436493,0.5130412665737516
0.1,43,70,0.04454569339436493,0.5130412665737516
0.1,43,71,0.04454569339436493,0.5130412665737516
0.1,43,72,0.04454569339436493,0.5130412665737516
0.1,43,73,0.04454569339436493,0.5130412665737516
0.1,43,74,0.04454569339436493,0.5130412665737516
0.1,43,75,0.04454569339436493,0.5130412665737516
0.1,43,76,0.04454569339436493,0.5130412665737516
0.1,43,77,0.04454569339436493,0.5130412665737516
0.1,43,78,0.04454569339436493,0.5130412665737516
0.1,43,79,0.04454569339436493,0.5130412665737516
0.1,43,80,0.04454569339436493,0.5130412665737516
0.1,43,81,0.04454569339436493,0.5130412665737516
0.1,43,82,0.04454569339436493,0.5130412665737516
0.1,43,83,0.04454569339436493,0.5130412665737516
0.1,43,84,0.04454569339436493,0.5130412665737516
0.1,43,85,0.04454569339436493,0.5130412665737516
0.1,43,86,0.04454569339436493,0.5130412665737516
0.1,43,87,0.04454569339436493,0.5130412665737516
0.1,43,88,0.04454569339436493,0.5130412665737516
0.1,43,89,0.04454569339436493,0.5130412665737516
0.1,43,90,0.04454569339436493,0.5130412665737516
0.1,43,91,0.04454569339436493,0.5130412665737516
0.1,43,92,0.04454569339436493,0.5130412665737516
0.1,43,93,0.04454569339436493,0.5130412665737516
0.1,43,94,0.04454569339436493,0.5130412665737516
0.1,43,95,0.04454569339436493,0.5130412665737516
0.1,43,96,0.04454569339436493,0.5130412665737516
0.1,43,97,0.04454569339436493,0.5130412665737516
0.1,43,98,0.04454569339436493,0.5130412665737516
0.1,43,99,0.04454569339436493,0.5130412665737516
0.1,43,100,0.04454569339436493,0.5130412665737516
0.1,43,101,0.04454569339436493,0.5130412665737516
0.1,43,102,0.04454569339436493,0.5130412665737516
0.1,43,103,0.04454569339436493,0.5130412665737516
0.1,43,104,0.04454569339436493,0.5130412665737516
0.1,43,105,0.04454569339436493,0.5130412665737516
0.1,43,106,0.04454569339436493,0.5130412665737516
0.1,43,107,0.04454569339436493,0.5130412665737516
0.1,43,108,0.04454569339436493,0.5130412665737516
0.1,43,109,0.04454569339436493,0.5130412665737516
0.1,43,110,0.04454569339436493,0.5130412665737516
0.1,43,111,0.04454569339436493,0.5130412665737516
0.1,43,112,0.04454569339436493,0.5130412665737516
0.1,43,113,0.04454569339436493,0.5130412665737516
0.1,43,114,0.04454569339436493,0.5130412665737516
0.1,43,115,0.04454569339436493,0.5130412665737516
0.1,43,116,0.04454569339436493,0.5130412665737516
0.1,43,117,0.04454569339436493,0.5130412665737516
0.1,43,118,0.04454569339436493,0.5130412665737516
0.1,43,119,0.04454569339436493,0.5130412665737516
0.1,43,120,0.04454569339436493,0.5130412665737516
0.1,43,121,0.04454569339436493,0.5130412665737516
0.1,43,122,0.04454569339436493,0.5130412665737516
0.1,43,123,0.04454569339436493,0.5130412665737516
0.1,43,124,0.04454569339436493,0.5130412665737516
0.1,43,125,0.04454569339436493,0.5130412665737516
0.1,43,126,0.04454569339436493,0.5130412665737516
0.1,43,127,0.04454569339436493,0.5130412665737516
0.1,43,128,0.04454569339436493,0.5130412665737516
0.1,43,129,0.04454569339436493,0.5130412665737516
0.1,43,130,0.04454569339436493,0.5130412665737516
0.1,43,131,0.04454569339436493,0.5130412665737516
0.1,43,132,0.04454569339436493,0.5130412665737516
0.1,43,133,0.04454569339436493,0.5130412665737516
0.1,43,134,0.04454569339436493,0.5130412665737516
0.1,43,135,0.04454569339436493,0.5130412665737516
0.1,43,136,0.04454569339436493,0.5130412665737516
0.1,43,137,0.04454569339436493,0.5130412665737516
0.1,43,138,0.04454569339436493,0.5130412665737516
0.1,43,139,0.04454569339436493,0.5130412665737516
0.1,43,140,0.04454569339436493,0.5130412665737516
0.1,43,141,0.04454569339436493,0.5130412665737516
0.1,43,142,0.04454569339436493,0.5130412665737516
0.1,43,143,0.04454569339436493,0.5130412665737516
0.1,43,144,0.04454569339436493,0.5130412665737516
0.1,43,145,0.04454569339436493,0.5130412665737516
0.1,43,146,0.04454569339436493,0.5130412665737516
0.1,43,147,0.04454569339436493,0.5130412665737516
0.1,43,148,0.04454569339436493,0.5130412665737516
0.1,43,149,0.04454569339436493,0.5130412665737516
0.1,43,150,0.04454569339436493,0.5130412665737516
0.1,43,151,0.04454569339436493,0.5130412665737516
0.1,43,152,0.04454569339436493,0.5130412665737516
0.1,43,153,0.04454569339436493,0.5130412665737516
0.1,43,154,0.04454569339436493,0.5130412665737516
0.1,43,155,0.04454569339436493,0.5130412665737516
0.1,43,156,0.04454569339436493,0.5130412665737516
0.1,43,157,0.04454569339436493,0.5130412665737516
0.1,43,158,0.04454569339436493,0.5130412665737516
0.1,43,159,0.04454569339436493,0.5130412665737516
0.1,43,160,0.04454569339436493,0.5130412665737516
0.1,43,161,0.04454569339436493,0.5130412665737516
0.1,43,162,0.04454569339436493,0.5130412665737516
0.1,43,163,0.04454569339436493,0.5130412665737516
0.1,43,164,0.04454569339436493,0.5130412665737516
0.1,43,165,0.04454569339436493,0.5130412665737516
0.1,43,166,0.04454569339436493,0.5130412665737516
0.1,43,167,0.04454569339436493,0.5130412665737516
0.1,43,168,0.04454569339436493,0.5130412665737516
0.1,43,169,0.04454569339436493,0.5130412665737516
0.1,43,170,0.04454569339436493,0.5130412665737516
0.1,43,171,0.04454569339436493,0.5130412665737516
0.1,43,172,0.04454569339436493,0.5130412665737516
0.1,43,173,0.04454569339436493,0.5130412665737516
0.1,43,174,0.04454569339436493,0.5130412665737516
0.1,43,175,0.04454569339436493,0.5130412665737516
0.1,43,176,0.04454569339436493,0.5130412665737516
0.1,43,177,0.04454569339436493,0.5130412665737516
0.1,43,178,0.04454569339436493,0.5130412665737516
0.1,43,179,0.04454569339436493,0.5130412665737516
0.1,43,180,0.04454569339436493,0.5130412665737516
0.1,43,181,0.04454569339436493,0.5130412665737516
0.1,43,182,0.04454569339436493,0.5130412665737516
0.1,43,183,0.04454569339436493,0.5130412665737516
0.1,43,184,0.04454569339436493,0.5130412665737516
0.1,43,185,0.04454569339436493,0.5130412665737516
0.1,43,186,0.04454569339436493,0.5130412665737516
0.1,43,187,0.04454569339436493,0.5130412665737516
0.1,43,188,0.04454569339436493,0.5130412665737516
0.1,43,189,0.04454569339436493,0.5130412665737516
0.1,43,190,0.04454569339436493,0.5130412665737516
0.1,43,191,0.04454569339436493,0.5130412665737516
0.1,43,192,0.04454569339436493,0.5130412665737516
0.1,43,193,0.04454569339436493,0.5130412665737516
0.1,43,194,0.04454569339436493,0.5130412665737516
0.1,43,195,0.04454569339436493,0.5130412665737516
0.1,43,196,0.04454569339436493,0.5130412665737516
0.1,43,197,0.04454569339436493,0.5130412665737516
0.1,43,198,0.04454569339436493,0.5130412665737516
0.1,43,199,0.04454569339436493,0.5130412665737516
0.1,43,200,0.04454569339436493,0.5130412665737516
0.1,43,201,0.04454569339436493,0.5130412665737516
0.1,43,202,0.04454569339436493,0.5130412665737516
0.1,43,203,0.04454569339436493,0.5130412665737516
0.1,43,204,0.04454569339436493,0.5130412665737516
0.1,43,205,0.04454569339436493,0.5130412665737516
0.1,43,206,0.04454569339436493,0.5130412665737516
0.1,43,207,0.04454569339436493,0.5130412665737516
0.1,43,208,0.04454569339436493,0.5130412665737516
0.1,43,209,0.04454569339436493,0.5130412665737516
0.1,43,210,0.04454569339436493,0.5130412665737516
0.1,43,211,0.04454569339436493,0.5130412665737516
0.1,43,212,0.04454569339436493,0.5130412665737516
0.1,43,213,0.04454569339436493,0.5130412665737516
0.1,43,214,0.04454569339436493,0.5130412665737516
0.1,43,215,0.04454569339436493,0.5130412665737516
0.1,43,216,0.04454569339436493,0.5130412665737516
0.1,43,217,0.04454569339436493,0.5130412665737516
0.1,43,218,0.04454569339436493,0.5130412665737516
0.1,43,219,0.04454569339436493,0.5130412665737516
0.1,43,220,0.04454569339436493,0.5130412665737516
0.1,43,221,0.04454569339436493,0.5130412665737516
0.1,43,222,0.04454569339436493,0.5130412665737516
0.1,43,223,0.04454569339436493,0.5130412665737516
0.1,43,224,0.04454569339436493,0.5130412665737516
0.1,43,225,0.04454569339436493,0.5130412665737516
0.1,43,226,0.04454569339436493,0.5130412665737516
0.1,43,227,0.04454569339436493,0.5130412665737516
0.1,43,228,0.04454569339436493,0.5130412665737516
0.1,43,229,0.04454569339436493,0.5130412665737516
0.1,43,230,0.04454569339436493,0.5130412665737516
0.1,43,231,0.04454569339436493,0.5130412665737516
0.1,43,232,0.04454569339436493,0.5130412665737516
0.1,43,233,0.04454569339436493,0.5130412665737516
0.1,43,234,0.04454569339436493,0.5130412665737516
0.1,43,235,0.04454569339436493,0.5130412665737516
0.1,43,236,0.04454569339436493,0.5130412665737516
0.1,43,237,0.04454569339436493,0.5130412665737516
0.1,43,238,0.04454569339436493,0.5130412665737516
0.1,43,239,0.04454569339436493,0.5130412665737516
0.1,43,240,0.04454569339436493,0.5130412665737516
0.1,43,241,0.04454569339436493,0.5130412665737516
0.1,43,242,0.04454569339436493,0.5130412665737516
0.1,43,243,0.04454569339436493,0.5130412665737516
0.1,43,244,0.04454569339436493,0.5130412665737516
0.1,43,245,0.04454569339436493,0.5130412665737516
0.1,43,246,0.04454569339436493,0.5130412665737516
0.1,43,247,0.04454569339436493,0.5130412665737516
0.1,43,248,0.04454569339436493,0.5130412665737516
0.1,43,249,0.04454569339436493,0.5130412665737516
0.001,43,0,0.026218233795572015,0.7133909711824113
0.001,43,1,0.02622262767656084,0.7133429387339723
0.001,43,2,0.02622268471863443,0.7133423151689586
0.001,43,3,0.02622268535321678,0.713342308231915
0.001,43,4,0.026222685360063485,0.7133423081570691
0.001,43,5,0.026222685360135386,0.7133423081562832
0.001,43,6,0.02622268536013613,0.7133423081562751
0.001,43,7,0.026222685360136135,0.713342308156275
0.001,43,8,0.02622268536013614,0.713342308156275
0.001,43,9,0.026222685360136142,0.7133423081562749
0.001,43,10,0.026222685360136142,0.7133423081562749
0.001,43,11,0.02622268536013614,0.713342308156275
0.001,43,12,0.026222685360136135,0.713342308156275
0.001,43,13,0.026222685360136142,0.7133423081562749
0.001,43,14,0.02622268536013614,0.713342308156275
0.001,43,15,0.026222685360136135,0.713342308156275
0.001,43,16,0.026222685360136142,0.7133423081562749
0.001,43,17,0.02622268536013614,0.713342308156275
0.001,43,18,0.026222685360136135,0.713342308156275
0.001,43,19,0.026222685360136142,0.7133423081562749
0.001,43,20,0.02622268536013614,0.713342308156275
0.001,43,21,0.026222685360136135,0.713342308156275
0.001,43,22,0.026222685360136142,0.7133423081562749
0.001,43,23,0.02622268536013614,0.713342308156275
0.001,43,24,0.026222685360136135,0.713342308156275
0.001,43,25,0.026222685360136142,0.7133423081562749
0.001,43,26,0.02622268536013614,0.713342308156275
0.001,43,27,0.026222685360136135,0.713342308156275
0.001,43,28,0.026222685360136142,0.7133423081562749
0.001,43,29,0.02622268536013614,0.713342308156275
0.001,43,30,0.026222685360136135,0.713342308156275
0.001,43,31,0.026222685360136142,0.7133423081562749
0.001,43,32,0.02622268536013614,0.713342308156275
0.001,43,33,0.026222685360136135,0.713342308156275
0.001,43,34,0.026222685360136142,0.7133423081562749
0.001,43,35,0.02622268536013614,0.713342308156275
0.001,43,36,0.026222685360136135,0.713342308156275
0.001,43,37,0.026222685360136142,0.7133423081562749
0.001,43,38,0.02622268536013614,0.713342308156275
0.001,43,39,0.026222685360136135,0.713342308156275
0.001,43,40,0.026222685360136142,0.7133423081562749
0.001,43,41,0.02622268536013614,0.713342308156275
0.001,43,42,0.026222685360136135,0.713342308156275
