arch,lr,seed,fold,epoch,time_elapsed_s,train_loss,val_loss,train_acc,val_acc,lr_actual
arch_shallow,0.0001,42,2,16,2.100693941116333,0.0545618771584397,0.1725983542341533,0.9896586345381526,0.9465648854961832,0.0001
arch_shallow,0.0001,42,2,17,2.224560022354126,0.0496078095945233,0.1712028796820337,0.9907630522088352,0.9469666532744074,0.0001
arch_shallow,0.0001,42,2,18,2.347859144210815,0.045004914454874,0.1690722460283982,0.9926706827309236,0.9473684210526316,0.0001
arch_shallow,0.0001,42,2,19,2.4748520851135254,0.0409521206910678,0.1689491010255598,0.993975903614458,0.94817195660908,0.0001
arch_shallow,0.0001,42,2,20,2.599295139312744,0.0375233392853733,0.1685296077146997,0.9944779116465864,0.9477701888308556,0.0001
arch_shallow,0.0001,42,2,21,2.7219738960266113,0.0337427748685574,0.166038244002828,0.9950803212851406,0.9489754921655283,0.0001
arch_shallow,0.0001,42,2,22,2.8453609943389893,0.0307092764497404,0.1650750990605603,0.9955823293172692,0.950582563278425,0.0001
arch_shallow,0.0001,42,2,23,2.968743085861206,0.0278362985473571,0.165022259077098,0.996586345381526,0.950582563278425,0.0001
arch_shallow,0.0001,42,2,24,3.0916898250579834,0.0251412049523136,0.1646302739888368,0.9970883534136546,0.9477701888308556,0.0001
arch_shallow,0.0001,42,2,25,3.2157411575317383,0.0228025213324275,0.1649968307556888,0.997289156626506,0.9501807955002008,0.0001
arch_shallow,0.0001,42,2,26,3.3386268615722656,0.0207169601439073,0.1644477038350597,0.9976907630522088,0.9509843310566491,0.0001
arch_shallow,0.0001,42,2,27,3.46304988861084,0.0188472339292176,0.1653401793103323,0.9985943775100402,0.9513860988348736,0.0001
arch_shallow,0.0001,42,2,28,3.5874269008636475,0.0169599648988506,0.1651665759513185,0.9988955823293172,0.952189634391322,0.0001
arch_shallow,0.0001,42,2,29,3.7113349437713623,0.0155148822987041,0.1662045753158165,0.9988955823293172,0.950582563278425,0.0001
arch_shallow,0.0001,42,2,30,3.835147857666016,0.0138543964074682,0.1653781447971098,0.9991967871485944,0.952189634391322,0.0001
arch_shallow,0.0001,42,2,31,3.9585461616516113,0.0126445479898911,0.1666482486640675,0.9993975903614458,0.952591402169546,0.0001
arch_shallow,0.0001,42,2,32,4.081417798995972,0.0116381714642952,0.1679147000836936,0.9994979919678716,0.9513860988348736,0.0001
arch_shallow,0.0001,42,2,33,4.204628944396973,0.0102770650084536,0.1672318063731441,0.9996987951807228,0.9517878666130976,0.0001
arch_shallow,0.0001,42,2,34,4.328588008880615,0.0092941434274957,0.1685822311216689,0.9997991967871486,0.9529931699477702,0.0001
arch_shallow,0.0001,42,2,35,4.45287013053894,0.0083870181276659,0.1681719938256055,0.9997991967871486,0.952591402169546,0.0001
arch_shallow,0.0001,42,2,36,4.575701951980591,0.007627806873615,0.1700448018296931,0.9998995983935745,0.9529931699477702,0.0001
arch_shallow,0.0001,42,3,0,0.1236591339111328,0.5487509736681102,0.5792213307494938,0.867570281124498,0.8565689031739655,0.0001
arch_shallow,0.0001,42,3,1,0.2476072311401367,0.3324978306461658,0.3746213206775658,0.9154618473895584,0.8967456809963841,0.0001
arch_shallow,0.0001,42,3,2,0.3716471195220947,0.2522389336758662,0.3055921026902812,0.9350401606425702,0.916030534351145,0.0001
arch_shallow,0.0001,42,3,3,0.4958641529083252,0.2076216683399937,0.2701950138018753,0.945983935742972,0.928887103254319,0.0001
arch_shallow,0.0001,42,3,4,0.6192519664764404,0.1777807816085664,0.2480824428603826,0.952710843373494,0.9325030132583368,0.0001
arch_shallow,0.0001,42,3,5,0.7475442886352539,0.1559408530961951,0.232849267451497,0.960843373493976,0.9365206910405786,0.0001
arch_shallow,0.0001,42,3,6,0.8745832443237305,0.1382980962630498,0.221720007999078,0.9663654618473896,0.9377259943752512,0.0001
arch_shallow,0.0001,42,3,7,0.9977452754974364,0.1238783203844299,0.213511338950491,0.9701807228915664,0.9405383688228204,0.0001
arch_shallow,0.0001,42,3,8,1.120481014251709,0.111544721101847,0.20616483725836,0.9734939759036144,0.944154278826838,0.0001
arch_shallow,0.0001,42,3,9,1.243391990661621,0.1009624011709665,0.1997215665060398,0.97570281124498,0.9465648854961832,0.0001
arch_shallow,0.0001,42,3,10,1.3676140308380127,0.0913920525121631,0.1963574751789621,0.9795180722891568,0.9501807955002008,0.0001
arch_shallow,0.0001,42,3,11,1.4922881126403809,0.0827187017833706,0.1917753014616737,0.9816265060240964,0.9497790277219766,0.0001
arch_shallow,0.0001,42,3,12,1.6168153285980225,0.0751927806593018,0.1881469846722809,0.9835341365461848,0.950582563278425,0.0001
arch_shallow,0.0001,42,3,13,1.7408561706542969,0.0681162464154253,0.1875091480403383,0.9864457831325302,0.9501807955002008,0.0001
arch_shallow,0.0001,42,3,14,1.8656811714172363,0.0620335709900994,0.1843389271694071,0.9873493975903614,0.9513860988348736,0.0001
arch_shallow,0.0001,42,3,15,1.988978385925293,0.0562748857276655,0.1815399409695159,0.988453815261044,0.9517878666130976,0.0001
arch_shallow,0.0001,42,3,16,2.1118531227111816,0.0513575452626973,0.181419150607661,0.9901606425702812,0.9537967055042186,0.0001
arch_shallow,0.0001,42,3,17,2.234856367111206,0.0464513279592911,0.1807877727877603,0.9911646586345382,0.9537967055042186,0.0001
arch_shallow,0.0001,42,3,18,2.3579840660095215,0.0422251795348369,0.1798687645678525,0.992570281124498,0.9529931699477702,0.0001
arch_shallow,0.0001,42,3,19,2.4817070960998535,0.0384584972269805,0.1786880108961122,0.993875502008032,0.9529931699477702,0.0001
arch_shallow,0.0001,42,3,20,2.604668378829956,0.0349070331523578,0.1782848436066591,0.9943775100401606,0.952189634391322,0.0001
arch_shallow,0.0001,42,3,21,2.7291531562805176,0.0317446758942417,0.1779163689871794,0.995281124497992,0.9533949377259944,0.0001
arch_shallow,0.0001,42,3,22,2.8550562858581543,0.0288303171014448,0.1778275174123045,0.9961847389558232,0.9537967055042186,0.0001
arch_shallow,0.0001,42,3,23,2.983359098434448,0.0260610112145117,0.1790031756485381,0.9968875502008032,0.952189634391322,0.0001
arch_shallow,0.0001,42,3,24,3.107429265975952,0.0235707316518941,0.1801151962816564,0.9976907630522088,0.9513860988348736,0.0001
arch_shallow,0.0001,42,3,25,3.230478286743164,0.0214970805227699,0.1812861163884464,0.9977911646586344,0.952591402169546,0.0001
arch_shallow,0.0001,42,3,26,3.3535900115966797,0.019403241042764,0.182998706436979,0.9985943775100402,0.9529931699477702,0.0001
arch_shallow,0.0001,42,3,27,3.4787180423736572,0.0175967297069908,0.1823013554831513,0.9985943775100402,0.954600241060667,0.0001
arch_shallow,0.0001,42,3,28,3.603573083877563,0.015977512437642,0.1850737773058227,0.9991967871485944,0.9541984732824428,0.0001
arch_shallow,0.0001,42,3,29,3.726788282394409,0.014408337796874,0.1855665182431257,0.99929718875502,0.9537967055042186,0.0001
arch_shallow,0.0001,42,3,30,3.850417375564575,0.0130048489705497,0.1862474964214784,0.9993975903614458,0.954600241060667,0.0001
arch_shallow,0.0001,42,3,31,3.9737160205841064,0.0117987273178019,0.1867754791432185,0.9994979919678716,0.9537967055042186,0.0001
arch_shallow,0.0001,42,3,32,4.098004102706909,0.0107584773458317,0.1913915688586696,0.9996987951807228,0.9541984732824428,0.0001
arch_shallow,0.0001,42,4,0,0.1371040344238281,0.5202762959720929,0.5439669733667332,0.8716121260791005,0.8701246481704865,0.0001
arch_shallow,0.0001,42,4,1,0.2618942260742187,0.3274322792881219,0.362436364020287,0.9137723348725156,0.9055086449537596,0.0001
arch_shallow,0.0001,42,4,2,0.386646032333374,0.2529954980531879,0.2982071876979117,0.933346717526601,0.919179734620024,0.0001
arch_shallow,0.0001,42,4,3,0.5107381343841553,0.2101385125248124,0.2646248180824974,0.94468982132102,0.9304382790510656,0.0001
arch_shallow,0.0001,42,4,4,0.6341350078582764,0.181221634875375,0.2428894664320285,0.9511142340895402,0.9348612786489746,0.0001
arch_shallow,0.0001,42,4,5,0.7568361759185791,0.1591697632783275,0.2288446044178127,0.95703673961052,0.9392842782468838,0.0001
arch_shallow,0.0001,42,4,6,0.8801021575927734,0.1415410417238332,0.2179030351674865,0.9629592451314996,0.9449135504624046,0.0001
arch_shallow,0.0001,42,4,7,1.0030052661895752,0.1260730127618997,0.2102307568347758,0.9668741216623168,0.9449135504624046,0.0001
arch_shallow,0.0001,42,4,8,1.1275100708007812,0.1133061822506562,0.202938516375152,0.9711905239911665,0.9493365500603136,0.0001
arch_shallow,0.0001,42,4,9,1.2524590492248535,0.102117403975268,0.1969358001335476,0.9751054005219836,0.9485323683152392,0.0001
arch_shallow,0.0001,42,4,10,1.377678155899048,0.0920351435017493,0.1910536911425374,0.9781168440072274,0.950140731805388,0.0001
arch_shallow,0.0001,42,4,11,1.5006871223449707,0.0837875348005676,0.1860242209673224,0.9805259987954226,0.952151186168074,0.0001
arch_shallow,0.0001,42,4,12,1.624664068222046,0.0758218146335715,0.1839146181347226,0.9825336277855852,0.9517490952955368,0.0001
arch_shallow,0.0001,42,4,13,1.7488131523132324,0.0688153542228213,0.179895829116985,0.9841397309777152,0.9537595496582228,0.0001
arch_shallow,0.0001,42,4,14,1.8737919330596924,0.0626971965434789,0.1781150857525278,0.986247741417386,0.9533574587856856,0.0001
arch_shallow,0.0001,42,4,15,2.0022132396698,0.0570062858941588,0.1753927851082204,0.9875527002609916,0.9553679131483716,0.0001
arch_shallow,0.0001,42,4,16,2.1250202655792236,0.0517831697112427,0.1729533526757867,0.9901626179482031,0.9553679131483716,0.0001
arch_shallow,0.0001,42,4,17,2.2477428913116455,0.0474549368114501,0.1705312835213495,0.9904637622967276,0.9557700040209088,0.0001
arch_shallow,0.0001,42,4,18,2.371264934539795,0.0429783077837707,0.1698596816781961,0.9916683396908252,0.9565741857659832,0.0001
arch_shallow,0.0001,42,4,19,2.496315240859986,0.0392134565776426,0.1683081933921686,0.9929732985344308,0.9573783675110576,0.0001
arch_shallow,0.0001,42,4,20,2.621699094772339,0.0356327748469848,0.1665660001002366,0.9944790202770528,0.9573783675110576,0.0001
arch_shallow,0.0001,42,4,21,2.746148109436035,0.0324284042533139,0.1654581861983755,0.9959847420196748,0.9577804583835948,0.0001
arch_shallow,0.0001,42,4,22,2.869141101837158,0.0295160370695657,0.1643374258305238,0.996988556514756,0.9577804583835948,0.0001
arch_shallow,0.0001,42,4,23,2.99176025390625,0.0268133014583169,0.163213010689263,0.9975908452118049,0.9589867310012062,0.0001
arch_shallow,0.0001,42,4,24,3.1147661209106445,0.0243693122323343,0.1616529003269795,0.9976912266613128,0.9585846401286692,0.0001
arch_shallow,0.0001,42,4,25,3.2378082275390625,0.0222935011125964,0.160169189148757,0.9981931339088536,0.9589867310012062,0.0001
arch_shallow,0.0001,42,4,26,3.3615622520446777,0.0202034974137914,0.16066705305101,0.998494278257378,0.9577804583835948,0.0001
arch_shallow,0.0001,42,4,27,3.4861631393432617,0.0185248213765558,0.1610397405011593,0.9988958040554106,0.9585846401286692,0.0001
arch_shallow,0.0001,42,4,28,3.611042022705078,0.01686764487659,0.1623746936194992,0.9987954226059024,0.9557700040209088,0.0001
arch_shallow,0.0001,42,4,29,3.735761165618897,0.0153361124289053,0.1609941672665699,0.9988958040554106,0.9577804583835948,0.0001
arch_shallow,0.0001,42,4,30,3.860925912857056,0.0138197888676675,0.1606505422734321,0.9992973298534432,0.9577804583835948,0.0001
arch_shallow,0.0001,42,4,31,3.9839680194854736,0.0125242440120686,0.1605925059792352,0.9994980927524594,0.9577804583835948,0.0001
arch_shallow,0.0001,42,4,32,4.107048273086548,0.0113062438598079,0.1615338586471688,0.9994980927524594,0.958182549256132,0.0001
arch_shallow,0.0001,42,4,33,4.23006010055542,0.0106214081392077,0.1620526143280364,0.9997992371009836,0.9569762766385204,0.0001
arch_shallow,0.0001,42,4,34,4.354777097702026,0.0093761005007542,0.1611469122051565,0.9995984742019676,0.9585846401286692,0.0001
arch_shallow,0.0001,42,4,35,4.479962110519409,0.0084610863159925,0.1619888212996025,0.999899618550492,0.958182549256132,0.0001
arch_shallow,0.0001,7,0,0,0.1330010890960693,0.553400208824515,0.569721681571513,0.8603856970670952,0.855595667870036,0.0001
arch_shallow,0.0001,7,0,1,0.2564351558685303,0.3444210466652806,0.3759720898717868,0.9111088790678988,0.8977135980746089,0.0001
arch_shallow,0.0001,7,0,2,0.3803071975708008,0.2634927317335883,0.3090497603672713,0.9320008035355564,0.9137585238668272,0.0001
arch_shallow,0.0001,7,0,3,0.5034520626068115,0.21748026777077,0.2735478246143685,0.9422458818802733,0.9205776173285198,0.0001
arch_shallow,0.0001,7,0,4,0.6266229152679443,0.1865418799757066,0.2518307356674238,0.950482121333869,0.92498997192138,0.0001
arch_shallow,0.0001,7,0,5,0.7508111000061035,0.1632148120830449,0.2348060825578787,0.956709521896344,0.9290012033694344,0.0001
arch_shallow,0.0001,7,0,6,0.8757128715515137,0.1450915885616911,0.2235212114430617,0.9628364805142628,0.9346169273967108,0.0001
arch_shallow,0.0001,7,0,7,1.000364065170288,0.1299914696570499,0.2139111862782721,0.9666532744073926,0.9386281588447654,0.0001
arch_shallow,0.0001,7,0,8,1.1259150505065918,0.1172268957046511,0.2070378261908162,0.9704700683005224,0.9370236662655436,0.0001
arch_shallow,0.0001,7,0,9,1.2491250038146973,0.1058393096061676,0.1994159384067355,0.9730815588589796,0.9386281588447654,0.0001
arch_shallow,0.0001,7,0,10,1.3746511936187744,0.0959324271929971,0.1949828747401267,0.9755926074728808,0.9414360208584036,0.0001
arch_shallow,0.0001,7,0,11,1.5003020763397217,0.0869641913669955,0.1903805525980307,0.9793089594214544,0.9402326514239872,0.0001
arch_shallow,0.0001,7,0,12,1.6258630752563477,0.0791388208142772,0.1871688016003506,0.9812173563680192,0.941837144003209,0.0001
arch_shallow,0.0001,7,0,13,1.74932599067688,0.0718514113766389,0.1845323301748879,0.9833266372036964,0.941837144003209,0.0001
arch_shallow,0.0001,7,0,14,1.8727049827575684,0.0657070884793627,0.1812668238550566,0.9854359180393732,0.9438427597272364,0.0001
arch_shallow,0.0001,7,0,15,1.9960010051727295,0.0593316189150275,0.1805519379149229,0.9874447569304942,0.9414360208584036,0.0001
arch_shallow,0.0001,7,0,16,2.119166135787964,0.0538025820393234,0.1776239199469801,0.9888509441542788,0.9434416365824309,0.0001
arch_shallow,0.0001,7,0,17,2.2424192428588867,0.0488135351706462,0.1768412691246495,0.9902571313780636,0.9442438828720418,0.0001
arch_shallow,0.0001,7,0,18,2.3662900924682617,0.0444023932476819,0.1754091692397479,0.9925672961028524,0.9438427597272364,0.0001
arch_shallow,0.0001,7,0,19,2.4910240173339844,0.0403849403086232,0.1738470495681309,0.9932703897147448,0.946249498596069,0.0001
arch_shallow,0.0001,7,0,20,2.6151158809661865,0.0368065914760807,0.1718959612834715,0.9941743672157493,0.9434416365824309,0.0001
arch_shallow,0.0001,7,0,21,2.7387490272521973,0.0333155449458315,0.172097756018602,0.9952792286058658,0.9434416365824309,0.0001
arch_shallow,0.0001,7,0,22,2.8622848987579346,0.0302768882726478,0.1728666375674905,0.995881880273202,0.9442438828720418,0.0001
arch_shallow,0.0001,7,0,23,2.9872679710388184,0.0275023904056472,0.1714240661270048,0.9967858577742064,0.945447252306458,0.0001
arch_shallow,0.0001,7,0,24,3.1123392581939697,0.0249898731201822,0.172359609892371,0.9970871836078746,0.9450461291616526,0.0001
arch_shallow,0.0001,7,0,25,3.237913131713867,0.0228574375119226,0.1728699819828708,0.9976898352752108,0.9458483754512635,0.0001
arch_shallow,0.0001,7,0,26,3.363969087600708,0.0206517421495899,0.1721301633810169,0.9979911611088792,0.9466506217408744,0.0001
arch_shallow,0.0001,7,0,27,3.48966121673584,0.019091027812323,0.1741312961642284,0.9983929288871032,0.94705174488568,0.0001
arch_shallow,0.0001,7,0,28,3.612924098968506,0.0169345134301948,0.1731081894912265,0.9987946966653274,0.946249498596069,0.0001
arch_shallow,0.0001,7,0,29,3.7369461059570312,0.0155331028987508,0.1750514901367919,0.9990960224989957,0.9482551143200962,0.0001
arch_shallow,0.0001,7,0,30,3.8606669902801514,0.0140249533235372,0.1751426640910168,0.9993973483326636,0.9478539911752908,0.0001
arch_shallow,0.0001,7,0,31,3.9855661392211914,0.0128484417961419,0.1766112019236386,0.9992969063881076,0.9474528680304852,0.0001
arch_shallow,0.0001,7,0,32,4.109944105148315,0.0115696473910557,0.1761920971777882,0.9996986741663318,0.9490573606097072,0.0001
arch_shallow,0.0001,7,0,33,4.233411073684692,0.010484384458094,0.1759070837554067,0.999799116110888,0.949859606899318,0.0001
arch_shallow,0.0001,7,1,0,0.1282241344451904,0.5584840544678488,0.5658287198725334,0.8619200642699337,0.8659173022882376,0.0001
arch_shallow,0.0001,7,1,1,0.2513599395751953,0.3499693310925036,0.3602988118572045,0.9093191403896363,0.9100762745885188,0.0001
