fold,n_train,n_test,threshold,learning_rate,epochs_run,final_mse_train,mse_test,tp,fp,fn,tn,accuracy,precision,recall,f1,tpr,fpr
0,4999.0,2501.0,0.89,0.01,500.0,0.010786373681717051,0.011301793124797318,255.0,35.0,35.0,2176.0,0.9720111955217913,0.8793103448275862,0.8793103448275862,0.8793103448275863,0.8793103448275862,0.015829941203075532
1,5000.0,2500.0,0.89,0.01,500.0,0.0111347562826442,0.010609640146324472,243.0,32.0,47.0,2178.0,0.9684,0.8836363636363637,0.8379310344827586,0.8601769911504424,0.8379310344827586,0.014479638009049774
2,5001.0,2499.0,0.89,0.01,500.0,0.010942394959574669,0.010992154478541584,246.0,27.0,43.0,2183.0,0.9719887955182073,0.9010989010989011,0.8512110726643599,0.8754448398576512,0.8512110726643599,0.012217194570135747
mean,5000.0,2500.0,0.89,0.01,500.0,0.010954508307978639,0.010967862583221124,248.0,31.333333333333332,41.666666666666664,2179.0,0.9707999970133329,0.8880152031876171,0.8561508173249016,0.8716440586118933,0.8561508173249016,0.014175591260753684
std,0.816496580927726,0.816496580927726,0.0,0.0,0.0,0.00014248428934297372,0.0002830918679344252,5.0990195135927845,3.299831645537222,4.988876515698588,2.943920288775949,0.0016970788015577413,0.009418633055766977,0.01725036500361467,0.008260579450710355,0.01725036500361467,0.0014904849048361206
