recall,precision,threshold
0.5431530494821634,1.0,0.9888633703592028
0.5443037974683544,1.0,0.9887723649833
0.5454545454545454,1.0,0.9883624720853574
0.5466052934407365,1.0,0.9883596698182656
0.5477560414269275,1.0,0.9883567060800712
0.5489067894131185,1.0,0.9882426284250674
0.5500575373993095,1.0,0.988227462319896
0.5512082853855006,1.0,0.9881239272526428
0.5523590333716916,1.0,0.9879971595240996
0.5535097813578826,1.0,0.9879700945885014
0.5546605293440736,1.0,0.9878608854621836
0.5558112773302647,1.0,0.987854585096253
0.5569620253164557,1.0,0.9875724092184114
0.5569620253164557,0.9979381443298969,0.9875482532950536
0.5581127733026467,0.9979423868312757,0.9875141155290312
0.5592635212888377,0.997946611909651,0.9874549994796128
0.5604142692750288,0.9979508196721312,0.9872917859402344
0.5615650172612198,0.9979550102249489,0.98727456619828
0.5627157652474108,0.9979591836734694,0.9872132540778666
0.5638665132336018,0.9979633401221996,0.987108897580273
0.5650172612197929,0.9979674796747967,0.9869992186876576
0.5661680092059839,0.9979716024340771,0.9869668453510196
0.567318757192175,0.9979757085020243,0.9869555380519404
0.5684695051783659,0.997979797979798,0.98674956901398
0.569620253164557,0.9979838709677419,0.9866596439215972
0.570771001150748,0.9979879275653923,0.9866393431188684
0.571921749136939,0.9979919678714859,0.9865077728692944
0.571921749136939,0.9959919839679359,0.9864167339384046
0.57307249712313,0.996,0.986357572145442
0.5742232451093211,0.9960079840319361,0.9863567110813456
0.5753739930955121,0.9960159362549801,0.9861410069356974
0.5765247410817032,0.9960238568588469,0.9860295460437092
0.5776754890678941,0.996031746031746,0.9859497971230972
0.5788262370540852,0.996039603960396,0.9859393090884824
0.5799769850402762,0.9960474308300395,0.9858845294184176
0.5811277330264673,0.9960552268244576,0.9856502976280492
0.5822784810126582,0.9960629921259843,0.985565789773748
0.5834292289988493,0.9960707269155207,0.9855490933940236
0.5845799769850403,0.996078431372549,0.985453941058723
0.5857307249712314,0.9960861056751468,0.9854254576572272
0.5868814729574223,0.99609375,0.9852951022610325
0.5880322209436134,0.9961013645224172,0.9852750747644556
0.5891829689298044,0.9961089494163424,0.9850533666195374
0.5903337169159953,0.996116504854369,0.9850512635943672
0.5914844649021864,0.9961240310077519,0.9849633268338432
0.5926352128883774,0.9961315280464217,0.984845796850264
0.5937859608745685,0.9961389961389961,0.9847762470009892
0.5949367088607594,0.9961464354527938,0.984658847671808
0.5960874568469505,0.9961538461538462,0.984630458848902
0.5972382048331415,0.9961612284069098,0.984612049415354
0.5983889528193326,0.9961685823754789,0.9846036784016904
0.5995397008055235,0.9961759082217974,0.9846016606211636
0.6006904487917146,0.9961832061068703,0.9844869458641812
0.6006904487917146,0.9942857142857143,0.9841851268719622
0.6018411967779056,0.9942965779467681,0.9841263191074506
0.6029919447640967,0.9943074003795066,0.9839287430810112
0.6041426927502876,0.9943181818181818,0.9838978717934612
0.6052934407364787,0.994328922495274,0.9838109648675488
0.6064441887226697,0.9943396226415094,0.9836660020112716
0.6075949367088608,0.9943502824858758,0.9834855654682626
0.6087456846950517,0.9943609022556391,0.9832962151254604
0.6098964326812428,0.9943714821763602,0.9832425031763978
0.6110471806674338,0.9943820224719101,0.9829442127523612
0.6121979286536249,0.994392523364486,0.9829054754064372
0.6133486766398158,0.9944029850746269,0.9828801192239804
0.6144994246260069,0.994413407821229,0.9827890541489652
0.6156501726121979,0.9944237918215614,0.9825503187410202
0.616800920598389,0.9944341372912802,0.982446053723576
0.61795166858458,0.9944444444444445,0.9823415801721804
0.619102416570771,0.9944547134935305,0.9822899220886202
0.620253164556962,0.9944649446494465,0.9821598500885228
0.6214039125431531,0.994475138121547,0.982025236561902
0.622554660529344,0.9944852941176471,0.9818347828629744
0.622554660529344,0.9926605504587156,0.9817667390417416
0.6237054085155351,0.9926739926739927,0.981592188072462
0.6248561565017261,0.9926873857404022,0.9815712288802476
0.6260069044879172,0.9927007299270073,0.9815115002753588
0.6271576524741082,0.9927140255009107,0.9808894661262264
0.6271576524741082,0.990909090909091,0.9807448700651852
0.6283084004602992,0.9909255898366606,0.9806502964603844
0.6294591484464902,0.9909420289855072,0.9804478020728205
0.6306098964326813,0.9909584086799277,0.98043769880368
0.6317606444188723,0.9909747292418772,0.9804310842086728
0.6317606444188723,0.9891891891891892,0.9803343790800564
0.6329113924050633,0.9892086330935251,0.9802870624340264
0.6340621403912543,0.9892280071813285,0.9797449737912278
0.6352128883774454,0.989247311827957,0.9796388308354054
0.6352128883774454,0.9874776386404294,0.979168643529285
0.6363636363636364,0.9875,0.9791200961972216
0.6375143843498274,0.9875222816399287,0.979099271029665
0.6386651323360184,0.9875444839857651,0.9789482016500384
0.6398158803222095,0.9875666074600356,0.9789474488389728
0.6409666283084005,0.9875886524822695,0.97889687784252
0.6421173762945915,0.9876106194690265,0.9788904599319092
0.6432681242807825,0.9876325088339223,0.9783973723387142
0.6444188722669736,0.9876543209876543,0.97829464287572
0.6444188722669736,0.9859154929577465,0.978218402027766
0.6455696202531646,0.9859402460456942,0.9779864545450998
0.6455696202531646,0.9842105263157894,0.977939112679556
0.6467203682393556,0.9842381786339754,0.9777755803305278
0.6478711162255466,0.9842657342657343,0.9777232922397002
0.6490218642117376,0.9842931937172775,0.9773745229157136
0.6490218642117376,0.9825783972125436,0.9767404816073828
0.6501726121979287,0.9826086956521739,0.9765599379710492
0.6513233601841196,0.9826388888888888,0.9761597321407358
0.6513233601841196,0.9809358752166378,0.976069075108408
0.6524741081703107,0.9809688581314879,0.9759755532747688
0.6524741081703107,0.9792746113989638,0.9757774345436449
0.6524741081703107,0.9775862068965517,0.9752517070693668
0.6536248561565017,0.9776247848537005,0.9748717685709132
0.6547756041426928,0.9776632302405498,0.9746265293434454
0.6559263521288837,0.9777015437392796,0.9741730030923116
0.6570771001150748,0.9777397260273972,0.9741578779097776
0.6582278481012658,0.9777777777777777,0.9740568195201916
0.6593785960874569,0.9778156996587031,0.9737506677631542
0.6605293440736478,0.9778534923339012,0.973287458727122
0.6616800920598389,0.9778911564625851,0.973127818556308
0.6628308400460299,0.9779286926994907,0.9731021114456756
0.663981588032221,0.9779661016949153,0.9730475251794048
0.6651323360184119,0.9780033840947546,0.9727483152844378
0.666283084004603,0.9780405405405406,0.9723607227191932
0.666283084004603,0.9763912310286678,0.9719949225809632
0.667433831990794,0.9764309764309764,0.9718164650973106
0.6685845799769851,0.9764705882352941,0.9716732000910688
0.669735327963176,0.9765100671140939,0.9714857827341434
0.6708860759493671,0.9765494137353434,0.971063137740076
0.6720368239355581,0.9765886287625418,0.9707726450592394
0.6731875719217492,0.9766277128547579,0.9706939036705206
0.6743383199079401,0.9766666666666667,0.9706328768604002
0.6754890678941312,0.9767054908485857,0.97011498420749
0.6766398158803222,0.9767441860465116,0.9698129730848536
0.6766398158803222,0.9751243781094527,0.9692121045958808
0.6777905638665133,0.9751655629139073,0.9688753677575556
0.6789413118527042,0.9752066115702479,0.9682729484148412
0.6789413118527042,0.9735973597359736,0.9679670030019624
0.6800920598388953,0.9736408566721582,0.9678561309241814
0.6812428078250863,0.9736842105263158,0.9677721355866956
0.6823935558112774,0.9737274220032841,0.96776063008556
0.6823935558112774,0.9721311475409836,0.9668352779979876
0.6835443037974683,0.972176759410802,0.9668237782550456
0.6846950517836594,0.9722222222222222,0.9668090794334386
0.6858457997698504,0.9722675367047309,0.9667553757690636
