fold,epoch,mse_train
0,399,0.026057986746212847
0,400,0.026057986746787748
0,401,0.026057986747341565
0,402,0.026057986747875073
0,403,0.02605798674838902
0,404,0.026057986748884106
0,405,0.026057986749361026
0,406,0.026057986749820454
0,407,0.026057986750263017
0,408,0.02605798675068934
0,409,0.026057986751100007
0,410,0.026057986751495607
0,411,0.026057986751876684
0,412,0.026057986752243762
0,413,0.026057986752597365
0,414,0.026057986752937974
0,415,0.026057986753266083
0,416,0.026057986753582136
0,417,0.02605798675388657
0,418,0.02605798675417982
0,419,0.026057986754462303
0,420,0.026057986754734398
0,421,0.026057986754996494
0,422,0.026057986755248955
0,423,0.02605798675549214
0,424,0.026057986755726376
0,425,0.026057986755952
0,426,0.026057986756169334
0,427,0.02605798675637867
0,428,0.02605798675658031
0,429,0.02605798675677453
0,430,0.02605798675696161
0,431,0.026057986757141806
0,432,0.02605798675731537
0,433,0.026057986757482547
0,434,0.026057986757643575
0,435,0.026057986757798673
0,436,0.026057986757948064
0,437,0.026057986758091956
0,438,0.026057986758230553
0,439,0.026057986758364043
0,440,0.026057986758492618
0,441,0.02605798675861646
0,442,0.026057986758735743
0,443,0.02605798675885063
0,444,0.026057986758961284
0,445,0.026057986759067862
0,446,0.02605798675917052
0,447,0.02605798675926939
0,448,0.026057986759364615
0,449,0.02605798675945634
0,450,0.026057986759544682
0,451,0.026057986759629767
0,452,0.026057986759711712
0,453,0.026057986759790642
0,454,0.026057986759866664
0,455,0.026057986759939877
0,456,0.026057986760010393
0,457,0.02605798676007831
0,458,0.026057986760143724
0,459,0.026057986760206726
0,460,0.026057986760267403
0,461,0.02605798676032584
0,462,0.026057986760382124
0,463,0.02605798676043633
0,464,0.026057986760488535
0,465,0.026057986760538818
0,466,0.026057986760587248
0,467,0.026057986760633884
0,468,0.0260579867606788
0,469,0.026057986760722063
0,470,0.026057986760763728
0,471,0.026057986760803852
0,472,0.0260579867608425
0,473,0.02605798676087972
0,474,0.026057986760915565
0,475,0.026057986760950093
0,476,0.026057986760983337
0,477,0.02605798676101536
0,478,0.026057986761046193
0,479,0.02605798676107589
0,480,0.026057986761104494
0,481,0.02605798676113204
0,482,0.026057986761158572
0,483,0.026057986761184114
0,484,0.02605798676120872
0,485,0.026057986761232416
0,486,0.02605798676125524
0,487,0.026057986761277213
0,488,0.026057986761298384
0,489,0.026057986761318763
0,490,0.026057986761338397
0,491,0.026057986761357302
0,492,0.026057986761375513
0,493,0.02605798676139304
0,494,0.026057986761409926
0,495,0.02605798676142619
0,496,0.02605798676144185
0,497,0.026057986761456934
0,498,0.02605798676147146
0,499,0.026057986761485446
0,500,0.026057986761498918
0,501,0.026057986761511883
0,502,0.026057986761524383
0,503,0.026057986761536405
0,504,0.026057986761547997
0,505,0.02605798676155915
0,506,0.026057986761569892
0,507,0.02605798676158024
0,508,0.02605798676159021
0,509,0.026057986761599802
0,510,0.026057986761609045
0,511,0.026057986761617944
0,512,0.026057986761626517
0,513,0.02605798676163477
0,514,0.026057986761642723
0,515,0.026057986761650373
0,516,0.026057986761657746
0,517,0.026057986761664837
0,518,0.026057986761671672
0,519,0.026057986761678253
0,520,0.026057986761684592
0,521,0.026057986761690705
0,522,0.02605798676169658
0,523,0.026057986761702238
0,524,0.026057986761707688
0,525,0.026057986761712944
0,526,0.026057986761718
0,527,0.026057986761722864
0,528,0.026057986761727554
0,529,0.026057986761732065
0,530,0.026057986761736415
0,531,0.026057986761740603
0,532,0.026057986761744634
0,533,0.026057986761748517
0,534,0.026057986761752257
0,535,0.026057986761755858
0,536,0.02605798676175932
0,537,0.02605798676176266
0,538,0.026057986761765874
0,539,0.026057986761768973
0,540,0.026057986761771956
0,541,0.02605798676177483
0,542,0.026057986761777594
0,543,0.026057986761780248
0,544,0.026057986761782816
0,545,0.026057986761785286
0,546,0.02605798676178766
0,547,0.026057986761789945
0,548,0.02605798676179215
0,549,0.026057986761794275
0,550,0.026057986761796322
0,551,0.02605798676179829
0,552,0.026057986761800184
0,553,0.026057986761802012
0,554,0.02605798676180377
0,555,0.026057986761805464
0,556,0.02605798676180709
0,557,0.026057986761808666
0,558,0.026057986761810172
0,559,0.026057986761811626
0,560,0.026057986761813035
0,561,0.026057986761814384
0,562,0.026057986761815685
0,563,0.026057986761816934
0,564,0.02605798676181813
0,565,0.026057986761819293
0,566,0.02605798676182041
0,567,0.02605798676182149
0,568,0.026057986761822523
0,569,0.026057986761823523
0,570,0.02605798676182448
0,571,0.0260579867618254
0,572,0.026057986761826295
0,573,0.026057986761827155
0,574,0.026057986761827984
0,575,0.026057986761828775
0,576,0.02605798676182954
0,577,0.026057986761830278
0,578,0.02605798676183099
0,579,0.026057986761831672
0,580,0.026057986761832335
0,581,0.026057986761832966
0,582,0.02605798676183358
0,583,0.026057986761834167
0,584,0.026057986761834736
0,585,0.02605798676183528
0,586,0.026057986761835805
0,587,0.02605798676183631
0,588,0.026057986761836797
0,589,0.02605798676183727
0,590,0.026057986761837716
0,591,0.02605798676183815
0,592,0.02605798676183857
0,593,0.02605798676183897
0,594,0.02605798676183936
0,595,0.026057986761839735
0,596,0.026057986761840096
0,597,0.02605798676184044
0,598,0.026057986761840776
0,599,0.026057986761841095
0,600,0.026057986761841404
0,601,0.026057986761841706
0,602,0.02605798676184199
0,603,0.02605798676184226
0,604,0.026057986761842532
0,605,0.026057986761842785
0,606,0.02605798676184303
0,607,0.02605798676184327
0,608,0.026057986761843496
0,609,0.02605798676184372
0,610,0.026057986761843933
0,611,0.02605798676184414
0,612,0.026057986761844336
0,613,0.026057986761844527
0,614,0.02605798676184471
0,615,0.02605798676184489
0,616,0.026057986761845058
0,617,0.026057986761845217
0,618,0.026057986761845377
0,619,0.026057986761845526
0,620,0.02605798676184567
0,621,0.026057986761845814
0,622,0.026057986761845946
0,623,0.026057986761846074
0,624,0.0260579867618462
0,625,0.026057986761846317
0,626,0.026057986761846435
0,627,0.02605798676184654
0,628,0.026057986761846653
0,629,0.026057986761846758
0,630,0.02605798676184685
0,631,0.026057986761846955
0,632,0.026057986761847042
0,633,0.026057986761847132
0,634,0.026057986761847222
0,635,0.026057986761847295
0,636,0.02605798676184737
0,637,0.02605798676184746
0,638,0.026057986761847524
0,639,0.026057986761847594
0,640,0.026057986761847663
0,641,0.02605798676184773
0,642,0.026057986761847788
0,643,0.026057986761847857
0,644,0.026057986761847913
0,645,0.02605798676184797
0,646,0.02605798676184802
0,647,0.026057986761848072
0,648,0.026057986761848125
0,649,0.02605798676184817
0,650,0.02605798676184822
0,651,0.026057986761848263
0,652,0.026057986761848312
0,653,0.02605798676184835
0,654,0.02605798676184839
0,655,0.026057986761848423
0,656,0.02605798676184846
0,657,0.0260579867618485
0,658,0.026057986761848537
0,659,0.026057986761848565
0,660,0.026057986761848603
0,661,0.026057986761848635
0,662,0.026057986761848662
0,663,0.02605798676184869
0,664,0.026057986761848718
0,665,0.026057986761848746
0,666,0.02605798676184877
0,667,0.026057986761848794
0,668,0.02605798676184882
0,669,0.026057986761848843
0,670,0.02605798676184886
0,671,0.02605798676184888
0,672,0.02605798676184891
0,673,0.026057986761848926
0,674,0.026057986761848947
0,675,0.026057986761848964
0,676,0.026057986761848978
0,677,0.026057986761848992
0,678,0.026057986761849013
0,679,0.026057986761849027
0,680,0.02605798676184904
0,681,0.026057986761849058
0,682,0.026057986761849068
0,683,0.02605798676184909
0,684,0.026057986761849096
0,685,0.026057986761849106
0,686,0.02605798676184912
0,687,0.02605798676184913
0,688,0.026057986761849145
0,689,0.026057986761849155
0,690,0.02605798676184917
0,691,0.026057986761849172
0,692,0.026057986761849183
0,693,0.026057986761849193
0,694,0.0260579867618492
0,695,0.02605798676184921
0,696,0.026057986761849217
0,697,0.02605798676184922
0,698,0.02605798676184923
0,699,0.026057986761849238
0,700,0.02605798676184925
0,701,0.02605798676184925
0,702,0.02605798676184926
0,703,0.02605798676184927
0,704,0.02605798676184927
0,705,0.026057986761849276
0,706,0.026057986761849283
0,707,0.026057986761849287
0,708,0.026057986761849297
0,709,0.0260579867618493
0,710,0.026057986761849304
0,711,0.02605798676184931
0,712,0.026057986761849315
0,713,0.02605798676184932
0,714,0.026057986761849325
0,715,0.02605798676184933
0,716,0.026057986761849335
0,717,0.026057986761849335
0,718,0.026057986761849342
0,719,0.026057986761849342
0,720,0.02605798676184935
0,721,0.026057986761849353
0,722,0.026057986761849356
0,723,0.026057986761849363
0,724,0.026057986761849363
0,725,0.026057986761849363
0,726,0.026057986761849374
0,727,0.026057986761849377
0,728,0.026057986761849377
0,729,0.02605798676184938
0,730,0.02605798676184938
0,731,0.02605798676184938
0,732,0.02605798676184939
0,733,0.02605798676184939
0,734,0.026057986761849387
0,735,0.02605798676184939
0,736,0.026057986761849394
0,737,0.026057986761849394
0,738,0.026057986761849394
0,739,0.0260579867618494
0,740,0.0260579867618494
0,741,0.026057986761849405
0,742,0.02605798676184941
0,743,0.026057986761849405
0,744,0.02605798676184941
0,745,0.02605798676184941
0,746,0.02605798676184941
0,747,0.02605798676184941
0,748,0.02605798676184941
0,749,0.026057986761849415
0,750,0.026057986761849415
0,751,0.02605798676184942
0,752,0.02605798676184942
0,753,0.02605798676184942
0,754,0.02605798676184942
0,755,0.02605798676184942
0,756,0.02605798676184942
0,757,0.026057986761849426
0,758,0.02605798676184942
0,759,0.026057986761849426
0,760,0.02605798676184943
0,761,0.026057986761849426
0,762,0.026057986761849426
0,763,0.02605798676184943
0,764,0.02605798676184943
0,765,0.02605798676184943
0,766,0.026057986761849426
0,767,0.02605798676184943
0,768,0.02605798676184943
0,769,0.02605798676184943
0,770,0.02605798676184943
0,771,0.02605798676184943
0,772,0.02605798676184943
0,773,0.026057986761849432
0,774,0.026057986761849432
0,775,0.02605798676184944
0,776,0.02605798676184944
0,777,0.026057986761849432
0,778,0.02605798676184944
0,779,0.02605798676184944
0,780,0.02605798676184944
0,781,0.026057986761849432
0,782,0.02605798676184944
0,783,0.02605798676184944
0,784,0.02605798676184944
0,785,0.02605798676184944
0,786,0.02605798676184944
0,787,0.02605798676184944
0,788,0.02605798676184944
0,789,0.02605798676184944
0,790,0.02605798676184944
0,791,0.02605798676184944
0,792,0.02605798676184944
0,793,0.02605798676184944
0,794,0.02605798676184944
0,795,0.02605798676184944
0,796,0.02605798676184944
0,797,0.026057986761849443
0,798,0.02605798676184944
0,799,0.026057986761849443
0,800,0.02605798676184944
0,801,0.02605798676184944
0,802,0.026057986761849443
0,803,0.026057986761849443
0,804,0.02605798676184944
0,805,0.026057986761849443
0,806,0.02605798676184944
0,807,0.02605798676184944
0,808,0.02605798676184944
0,809,0.02605798676184944
0,810,0.02605798676184944
0,811,0.026057986761849443
0,812,0.02605798676184944
0,813,0.026057986761849443
0,814,0.02605798676184944
0,815,0.026057986761849443
0,816,0.02605798676184944
0,817,0.02605798676184944
0,818,0.026057986761849443
0,819,0.02605798676184944
0,820,0.02605798676184944
0,821,0.026057986761849443
0,822,0.026057986761849443
0,823,0.026057986761849443
0,824,0.026057986761849443
0,825,0.02605798676184944
0,826,0.02605798676184944
0,827,0.02605798676184944
0,828,0.02605798676184944
0,829,0.02605798676184944
0,830,0.02605798676184944
0,831,0.02605798676184944
0,832,0.02605798676184944
0,833,0.02605798676184944
0,834,0.02605798676184944
0,835,0.02605798676184944
0,836,0.02605798676184944
0,837,0.02605798676184944
0,838,0.02605798676184944
0,839,0.026057986761849443
0,840,0.02605798676184944
0,841,0.02605798676184944
0,842,0.026057986761849443
0,843,0.02605798676184944
0,844,0.02605798676184944
0,845,0.02605798676184944
0,846,0.02605798676184944
0,847,0.02605798676184944
0,848,0.026057986761849443
0,849,0.026057986761849443
0,850,0.026057986761849443
0,851,0.026057986761849443
0,852,0.02605798676184944
0,853,0.02605798676184944
0,854,0.02605798676184944
0,855,0.02605798676184944
0,856,0.026057986761849443
0,857,0.026057986761849443
0,858,0.026057986761849443
0,859,0.026057986761849443
0,860,0.02605798676184944
0,861,0.02605798676184944
0,862,0.02605798676184944
0,863,0.02605798676184944
0,864,0.02605798676184944
0,865,0.026057986761849443
0,866,0.026057986761849443
0,867,0.02605798676184944
0,868,0.026057986761849443
0,869,0.02605798676184944
0,870,0.026057986761849443
0,871,0.026057986761849443
0,872,0.026057986761849443
0,873,0.02605798676184944
0,874,0.02605798676184944
0,875,0.026057986761849443
0,876,0.026057986761849443
0,877,0.026057986761849443
0,878,0.026057986761849443
0,879,0.026057986761849443
0,880,0.026057986761849443
0,881,0.02605798676184944
0,882,0.026057986761849443
0,883,0.02605798676184944
0,884,0.02605798676184944
0,885,0.02605798676184944
0,886,0.02605798676184944
0,887,0.026057986761849443
0,888,0.02605798676184944
0,889,0.02605798676184944
0,890,0.026057986761849443
0,891,0.026057986761849443
0,892,0.026057986761849443
0,893,0.026057986761849443
0,894,0.02605798676184944
0,895,0.02605798676184944
0,896,0.026057986761849443
0,897,0.026057986761849443
0,898,0.026057986761849443
0,899,0.026057986761849443
0,900,0.026057986761849443
0,901,0.026057986761849443
0,902,0.026057986761849443
0,903,0.026057986761849443
0,904,0.026057986761849443
0,905,0.026057986761849443
0,906,0.026057986761849443
0,907,0.026057986761849443
0,908,0.026057986761849443
0,909,0.026057986761849443
0,910,0.026057986761849443
0,911,0.026057986761849443
0,912,0.026057986761849443
0,913,0.026057986761849443
0,914,0.026057986761849443
0,915,0.026057986761849443
0,916,0.026057986761849443
0,917,0.026057986761849443
0,918,0.026057986761849443
0,919,0.026057986761849443
0,920,0.026057986761849443
0,921,0.026057986761849443
0,922,0.026057986761849443
0,923,0.026057986761849443
0,924,0.026057986761849443
0,925,0.026057986761849443
0,926,0.026057986761849443
0,927,0.026057986761849443
0,928,0.026057986761849443
0,929,0.026057986761849443
0,930,0.026057986761849443
0,931,0.026057986761849443
0,932,0.026057986761849443
0,933,0.026057986761849443
0,934,0.026057986761849443
0,935,0.026057986761849443
0,936,0.026057986761849443
0,937,0.026057986761849443
0,938,0.026057986761849443
0,939,0.026057986761849443
0,940,0.026057986761849443
0,941,0.026057986761849443
0,942,0.026057986761849443
0,943,0.026057986761849443
0,944,0.026057986761849443
0,945,0.026057986761849443
0,946,0.026057986761849443
0,947,0.026057986761849443
0,948,0.026057986761849443
0,949,0.026057986761849443
0,950,0.026057986761849443
0,951,0.026057986761849443
0,952,0.026057986761849443
0,953,0.026057986761849443
0,954,0.026057986761849443
0,955,0.026057986761849443
0,956,0.026057986761849443
0,957,0.026057986761849443
0,958,0.026057986761849443
0,959,0.026057986761849443
0,960,0.026057986761849443
0,961,0.026057986761849443
0,962,0.026057986761849443
0,963,0.026057986761849443
0,964,0.026057986761849443
0,965,0.026057986761849443
0,966,0.026057986761849443
0,967,0.026057986761849443
0,968,0.026057986761849443
0,969,0.026057986761849443
0,970,0.026057986761849443
0,971,0.026057986761849443
0,972,0.026057986761849443
0,973,0.026057986761849443
0,974,0.026057986761849443
0,975,0.026057986761849443
0,976,0.026057986761849443
0,977,0.026057986761849443
0,978,0.026057986761849443
0,979,0.026057986761849443
0,980,0.026057986761849443
0,981,0.026057986761849443
0,982,0.026057986761849443
0,983,0.026057986761849443
0,984,0.026057986761849443
0,985,0.026057986761849443
0,986,0.026057986761849443
0,987,0.026057986761849443
0,988,0.026057986761849443
0,989,0.026057986761849443
0,990,0.026057986761849443
0,991,0.026057986761849443
0,992,0.026057986761849443
0,993,0.026057986761849443
0,994,0.026057986761849443
0,995,0.026057986761849443
0,996,0.026057986761849443
0,997,0.026057986761849443
0,998,0.026057986761849443
0,999,0.026057986761849443
0,1000,0.026057986761849443
0,1001,0.026057986761849443
0,1002,0.026057986761849443
0,1003,0.026057986761849443
0,1004,0.026057986761849443
0,1005,0.026057986761849443
0,1006,0.026057986761849443
0,1007,0.026057986761849443
0,1008,0.026057986761849443
0,1009,0.026057986761849443
0,1010,0.026057986761849443
0,1011,0.026057986761849443
0,1012,0.026057986761849443
0,1013,0.026057986761849443
0,1014,0.026057986761849443
0,1015,0.026057986761849443
0,1016,0.026057986761849443
0,1017,0.026057986761849443
0,1018,0.026057986761849443
0,1019,0.026057986761849443
0,1020,0.026057986761849443
0,1021,0.026057986761849443
0,1022,0.026057986761849443
0,1023,0.026057986761849443
0,1024,0.026057986761849443
0,1025,0.026057986761849443
0,1026,0.026057986761849443
0,1027,0.026057986761849443
0,1028,0.026057986761849443
0,1029,0.026057986761849443
0,1030,0.026057986761849443
0,1031,0.026057986761849443
0,1032,0.026057986761849443
0,1033,0.026057986761849443
0,1034,0.026057986761849443
0,1035,0.026057986761849443
0,1036,0.026057986761849443
0,1037,0.026057986761849443
0,1038,0.026057986761849443
0,1039,0.026057986761849443
0,1040,0.026057986761849443
0,1041,0.026057986761849443
0,1042,0.026057986761849443
0,1043,0.026057986761849443
0,1044,0.026057986761849443
0,1045,0.026057986761849443
0,1046,0.026057986761849443
0,1047,0.026057986761849443
0,1048,0.026057986761849443
0,1049,0.026057986761849443
0,1050,0.026057986761849443
0,1051,0.026057986761849443
0,1052,0.026057986761849443
0,1053,0.026057986761849443
0,1054,0.026057986761849443
0,1055,0.026057986761849443
0,1056,0.026057986761849443
0,1057,0.026057986761849443
0,1058,0.026057986761849443
0,1059,0.026057986761849443
0,1060,0.026057986761849443
0,1061,0.026057986761849443
0,1062,0.026057986761849443
0,1063,0.026057986761849443
0,1064,0.026057986761849443
0,1065,0.026057986761849443
0,1066,0.026057986761849443
0,1067,0.026057986761849443
0,1068,0.026057986761849443
