fold,bias,amount_usd,quantity_purchased,session_duration_seconds,days_since_last_purchase,account_age_days,items_viewed_before_purchase
0,-0.0874451570222627,1.4256438291687195,0.7784624511413379,-0.4583427586720739,-0.5641049870428985,-0.630623009095565,-0.1292802345581421
1,0.003981504055435393,1.6468070697901533,0.8132599378615727,-0.44319461322075143,-0.5204254738164867,-0.6384995710098603,-0.1338322021296715
