fpr,tpr,threshold
0.0,0.32105868814729577,0.9973392968953616
0.0,0.3222094361334868,0.9973030598959194
0.0,0.3233601841196778,0.9972982067235308
0.0,0.3245109321058688,0.9972806127599976
0.0,0.3256616800920598,0.9971850181981998
0.0,0.32681242807825084,0.9970874101709544
0.0,0.32796317606444186,0.9970583359871056
0.0,0.3291139240506329,0.9970182628690764
0.0,0.3302646720368239,0.996975659202351
0.0,0.33141542002301494,0.9969419689415728
0.0,0.33256616800920596,0.9969108979878732
0.0,0.333716915995397,0.9968940451376844
0.0,0.334867663981588,0.9968741403588148
0.0,0.33601841196777904,0.9968542289859716
0.0,0.33716915995397007,0.9967563537074888
0.0,0.3383199079401611,0.99671669974349
0.0,0.3394706559263521,0.996631857142441
0.0,0.34062140391254314,0.9966305660798754
0.0,0.34177215189873417,0.9965997117863624
0.0,0.3429228998849252,0.9965067935621946
0.0,0.3440736478711162,0.9964950544981448
0.0,0.34522439585730724,0.9964505296142364
0.0,0.34637514384349827,0.9964480455218891
0.0,0.3475258918296893,0.9964123270996632
0.0,0.3486766398158803,0.9963705646644734
0.0,0.34982738780207134,0.9963034130892936
0.0,0.35097813578826237,0.9962754925447146
0.0,0.3521288837744534,0.996266326929726
0.0,0.3532796317606444,0.9962577667679896
0.0,0.35443037974683544,0.9962522815186432
0.0,0.35558112773302647,0.9961931970572931
0.0,0.3567318757192175,0.9961774481851976
0.0,0.3578826237054085,0.9961700103897064
0.0,0.35903337169159955,0.996160972277335
0.0,0.36018411967779057,0.9961602576524542
0.0,0.3613348676639816,0.9961444457473726
0.0,0.3624856156501726,0.9961115345877968
0.0,0.36363636363636365,0.996068746459174
0.0,0.36478711162255467,0.9960560405225636
0.0,0.3659378596087457,0.995961826928706
0.0,0.3670886075949367,0.9959512610625192
0.0,0.36823935558112775,0.9959176924309472
0.0,0.3693901035673188,0.9958741206232232
0.0,0.3705408515535098,0.9958679964347704
0.0,0.3716915995397008,0.9958647518458632
0.0,0.37284234752589185,0.9958561426487132
0.0,0.3739930955120829,0.995847101383642
0.0,0.3751438434982739,0.9958416047722922
0.0,0.3762945914844649,0.9958248388480896
0.0,0.37744533947065595,0.9958078674637424
0.0,0.378596087456847,0.9957735448182664
0.0,0.379746835443038,0.9957723427635922
0.0,0.380897583429229,0.9956970358786864
0.0,0.38204833141542005,0.9956376813725069
0.0,0.383199079401611,0.9955569759434616
0.0,0.38434982738780205,0.9955124703147736
0.0,0.38550057537399307,0.9954869223599632
0.0,0.3866513233601841,0.9954649595826178
0.0,0.3878020713463751,0.9954589095921166
0.0,0.38895281933256615,0.9953746568935942
0.0,0.39010356731875717,0.9953546788830152
0.0,0.3912543153049482,0.9953447007082676
0.0,0.3924050632911392,0.995284026562798
0.0,0.39355581127733025,0.9952682601681608
0.0,0.3947065592635213,0.9952475976472224
0.0,0.3958573072497123,0.995235726251632
0.0,0.3970080552359033,0.995220602681256
0.0,0.39815880322209435,0.995087201113491
0.0,0.3993095512082854,0.9950337378042012
0.0,0.4004602991944764,0.995007664774026
0.0,0.4016110471806674,0.9949720631130384
0.0,0.40276179516685845,0.9949357184282556
0.0,0.4039125431530495,0.9949337629502648
0.0,0.4050632911392405,0.9949015901594348
0.0,0.4062140391254315,0.9948718407709324
0.0,0.40736478711162255,0.9948040115185788
0.0,0.4085155350978136,0.9947336769379423
0.0,0.4096662830840046,0.9947285814162172
0.0,0.4108170310701956,0.9947273906657312
0.0,0.41196777905638665,0.9946111311058272
0.0,0.4131185270425777,0.9945799681827792
0.0,0.4142692750287687,0.9945612694954143
0.0,0.4154200230149597,0.9945348271795612
0.0,0.41657077100115075,0.994532957896292
0.0,0.4177215189873418,0.9943694397030356
0.0,0.4188722669735328,0.994329594979378
0.0,0.42002301495972383,0.994305786853384
0.0,0.42117376294591485,0.994297787144472
0.0,0.4223245109321059,0.994269933635158
0.0,0.4234752589182969,0.9942541742388916
0.0,0.42462600690448793,0.9942137327719018
0.0,0.42577675489067895,0.994148408786287
0.0,0.42692750287687,0.994103382820471
0.0,0.428078250863061,0.9940364742424544
0.0,0.42922899884925203,0.9940271257266188
0.0,0.43037974683544306,0.9940219325344608
0.0,0.4315304948216341,0.99400260026944
0.0,0.4326812428078251,0.993947718053365
0.0,0.43383199079401613,0.9939436716701
0.0,0.43498273878020716,0.9939251100437144
0.0,0.4361334867663982,0.993923027693228
0.0,0.4372842347525892,0.9938739823784132
0.0,0.43843498273878023,0.9938506326775968
0.0,0.43958573072497126,0.9938276708315
0.0,0.4407364787111623,0.9938148692781978
0.0,0.44188722669735325,0.9938029476308978
0.0,0.4430379746835443,0.9937740640518186
0.0,0.4441887226697353,0.9937737805688708
0.0,0.44533947065592633,0.9937239442281716
0.0,0.44649021864211735,0.993710553430023
0.0,0.4476409666283084,0.993683368854732
0.0,0.4487917146144994,0.9936577212003864
0.0,0.44994246260069043,0.9936178241980164
0.0,0.45109321058688145,0.9936165177937176
0.0,0.4522439585730725,0.9935943527306952
0.0,0.4533947065592635,0.9935925200396084
0.0,0.45454545454545453,0.9935426400791348
0.0,0.45569620253164556,0.9935299762975294
0.0,0.4568469505178366,0.993506502006006
0.0,0.4579976985040276,0.99347713239239
0.0,0.45914844649021863,0.9934393941345072
0.0,0.46029919447640966,0.9934385759941496
0.0,0.4614499424626007,0.9934054451149604
0.0,0.4626006904487917,0.993397687111796
0.0,0.46375143843498273,0.9933658503013362
0.0,0.46490218642117376,0.9933388137108384
0.0,0.4660529344073648,0.9933033024556704
0.0,0.4672036823935558,0.993301819271784
0.0,0.46835443037974683,0.9932997238187768
0.0,0.46950517836593786,0.99324337052163
0.0,0.4706559263521289,0.9931876589303016
0.0,0.4718066743383199,0.993091335482624
0.0,0.47295742232451093,0.9930807940567924
0.0,0.47410817031070196,0.9929674181556084
0.0,0.475258918296893,0.992859044563708
0.0,0.476409666283084,0.9928227615508212
0.0,0.47756041426927504,0.9927700653091764
0.0,0.47871116225546606,0.9927572816451036
0.0,0.4798619102416571,0.9926536680195198
0.0,0.4810126582278481,0.9926113720534095
0.0,0.48216340621403914,0.9925959836255543
0.0,0.48331415420023016,0.9925946056046422
0.0,0.4844649021864212,0.9925213182624648
0.0,0.4856156501726122,0.9925111129326554
0.0,0.48676639815880324,0.9924572409841846
0.0,0.48791714614499426,0.992389356053548
0.0,0.4890678941311853,0.9922255311555012
0.0,0.4902186421173763,0.9921446778284516
0.0,0.49136939010356734,0.992114478712216
0.0,0.49252013808975836,0.9920619242422896
0.0,0.4936708860759494,0.9920247001250708
0.0,0.4948216340621404,0.9918398708698888
0.0,0.49597238204833144,0.9918336724835574
0.0,0.49712313003452246,0.9918242865368938
0.0,0.4982738780207135,0.9916080957956782
0.0,0.4994246260069045,0.9915877884997484
0.0,0.5005753739930955,0.9915800297050896
0.0,0.5017261219792866,0.9914721564608188
0.0,0.5028768699654775,0.9914684649903044
0.0,0.5040276179516686,0.9913994477663968
0.0,0.5051783659378596,0.9912889596617848
0.0,0.5063291139240507,0.9912218806387398
0.0,0.5074798619102416,0.9912145395410188
0.0,0.5086306098964327,0.9911631043951538
0.0,0.5097813578826237,0.9911539397067668
0.0,0.5109321058688148,0.9910884229430952
0.0,0.5120828538550057,0.9909346765464562
0.0,0.5132336018411968,0.9909275065884504
0.0,0.5143843498273878,0.9907950762673507
0.0,0.5155350978135789,0.990735096930216
0.0,0.5166858457997698,0.9904821459011368
0.0,0.5178365937859609,0.9903490487614026
0.0,0.5189873417721519,0.9903487322089444
0.0,0.520138089758343,0.9901979381435828
0.0,0.5212888377445339,0.9901719287943512
0.0,0.522439585730725,0.990152758235005
0.0,0.523590333716916,0.9901471849447372
0.0,0.5247410817031071,0.9901155934624528
0.0,0.525891829689298,0.990112790609645
0.0,0.5270425776754891,0.9900628071484254
0.0,0.5281933256616801,0.98986293431413
0.0,0.5293440736478712,0.989834041568748
0.0,0.5304948216340621,0.9897445911568804
0.0,0.5316455696202531,0.9897262898202658
